"Rank","Cites","Authors","Title","Year","Source","Publisher","DOI","Type","Abstract","ArticleURL","Kesesuaian","CitesPerYear","ISSN","Volume","Issue"
"88","11","M.J. Sánchez-Fernández","Bone-adhesive barrier membranes based on alendronate-functionalized poly(2-oxazoline)s","2021","Journal of Materials Chemistry B","","10.1039/d1tb00502b","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85111466676&origin=inward","Ya","2.20","2050-750X","9","29"
"89","10","D. Yang","Immunomodulatory multifunctional janus collagen-based membrane for advanced bone regeneration","2025","Nature Communications","","10.1038/s41467-025-59651-z","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004429345&origin=inward","Ya","10.00","2041-1723","16","1"
"90","10","H. Tang","Fabrication of Nb2C MXene coated zinc for improved degradation, antibacterial activity, and osteogenesis for guided bone regeneration applications","2025","Journal of Materials Science and Technology","","10.1016/j.jmst.2025.02.046","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003644036&origin=inward","Ya","10.00","1005-0302","237",""
"91","10","Z. Zhou","Comparison of the efficacy of different biodegradable membranes in guided bone/tissue regeneration: a systematic review and network meta-analysis","2023","Biomedical Materials Bristol","","10.1088/1748-605X/acc99a","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152971246&origin=inward","Ya","3.33","1748-6041","18","3"
"92","10","X. Li","Effect of Polylactic Acid Membrane on Guided Bone Regeneration in Anterior Maxillary Implantation","2023","Medical Science Monitor","","10.12659/MSM.938566","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150666023&origin=inward","Ya","3.33","1234-1010","29",""
"93","10","S. Alkildani","Analyses of the Cellular Interactions between the Ossification of Collagen-Based Barrier Membranes and the Underlying Bone Defects","2023","International Journal of Molecular Sciences","","10.3390/ijms24076833","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152310931&origin=inward","Ya","3.33","1661-6596","24","7"
"94","10","Y. Xu","Single-Walled Carbon Nanotube Membranes Accelerate Active Osteogenesis in Bone Defects: Potential of Guided Bone Regeneration Membranes","2022","ACS Biomaterials Science and Engineering","","10.1021/acsbiomaterials.1c01542","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126593853&origin=inward","Ya","2.50","2373-9878","8","4"
"95","10","S. Surmeli Baran","The effects of photobiomodulation on leukocyte and platelet-rich fibrin as barrier membrane on bone regeneration: An experimental animal study","2021","Photobiomodulation Photomedicine and Laser Surgery","","10.1089/photob.2020.4943","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104074098&origin=inward","Ya","2.00","2578-5478","39","4"
"96","9","S.L. Bee","Chitosan-based dental barrier membrane for periodontal guided tissue regeneration and guided bone regeneration: A review","2025","International Journal of Biological Macromolecules","","10.1016/j.ijbiomac.2025.139504","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214325923&origin=inward","Ya","9.00","0141-8130","295",""
"97","9","S. Yuan","Fabrication of Bioresorbable Barrier Membranes from Gelatin/Poly(4-Hydroxybutyrate) (P4HB)","2024","Macromolecular Bioscience","","10.1002/mabi.202400036","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190763518&origin=inward","Ya","4.50","1616-5187","24","8"
"98","9","R. Dal-Fabbro","Amino Acid-Based Poly(ester urea) Biodegradable Membrane for Guided Bone Regeneration","2024","ACS Applied Materials and Interfaces","","10.1021/acsami.4c09742","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205898100&origin=inward","Ya","4.50","1944-8244","16","40"
"99","9","G.L. Abe","Poly(lactic acid/caprolactone) bilayer membrane achieves bone regeneration through a prolonged barrier function","2024","Journal of Biomedical Materials Research Part B Applied Biomaterials","","10.1002/jbm.b.35365","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179301042&origin=inward","Ya","4.50","1552-4973","112","1"
"100","9","D. Palkovics","Three-dimensional volumetric assessment of hard tissue alterations following horizontal guided bone regeneration using a split-thickness flap design: A case series","2023","BMC Oral Health","","10.1186/s12903-023-02797-3","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148733644&origin=inward","Ya","3.00","1472-6831","23","1"
"101","9","X. Qin","Biodegradable and biocompatible alginate/gelatin/MXene composite membrane with efficient osteogenic activity and its application in guided bone regeneration","2023","Journal of Biomaterials Science Polymer Edition","","10.1080/09205063.2023.2187987","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150446733&origin=inward","Ya","3.00","0920-5063","34","13"
"102","9","M. Tumedei","Histological and histomorphometric effectiveness of the barrier membranes for jawbone regeneration: An overview of more than 30 years’ experience of research results of the italian implant retrieval center (1988–2020)","2021","Applied Sciences Switzerland","","10.3390/app11052438","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102945462&origin=inward","Ya","1.80","2076-3417","11","5"
"103","9","C. Liang","Antibacterial Evaluation of Lithium-Loaded Nanofibrous Poly(L-Lactic Acid) Membranes Fabricated via an Electrospinning Strategy","2021","Frontiers in Bioengineering and Biotechnology","","10.3389/fbioe.2021.676874","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105947103&origin=inward","Parsial","1.80","2296-4185","9",""
"104","8","S. Chen","Implantable Dental Barrier Membranes as Regenerative Medicine in Dentistry: A Comprehensive Review","2025","Tissue Engineering and Regenerative Medicine","","10.1007/s13770-025-00704-1","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218702864&origin=inward","Ya","8.00","1738-2696","22","4"
"105","8","E. Chen","Polyphenols-based intelligent oral barrier membranes for periodontal bone defect reconstruction","2024","Regenerative Biomaterials","","10.1093/rb/rbae058","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85195686042&origin=inward","Ya","4.00","2056-3418","11",""
"106","8","L. Hu","Bredigite bioceramic-based barrier membrane promotes guided bone regeneration by orchestrating an immuno-modulatory and osteogenic microenvironment","2024","Chemical Engineering Journal","","10.1016/j.cej.2024.149686","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185825757&origin=inward","Ya","4.00","1385-8947","485",""
"107","8","H. Sabri","Bone augmentation using titanium mesh: A systematic review and meta-analysis","2024","International Journal of Oral Implantology","","","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204292630&origin=inward","Ya","4.00","2631-6420","17","3"
"108","8","V. Sehgal","Occlusive and Proliferative Properties of Different Collagen Membranes—An In Vitro Study","2023","Materials","","10.3390/ma16041657","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149202808&origin=inward","Parsial","2.67","1996-1944","16","4"
"109","8","K. Ogata","Safety and feasibility assessment of biodegradable poly (L-lactic acid/ε-caprolactone) membrane for guided bone regeneration: A case series of first-in-human pilot study","2022","Journal of Dental Sciences","","10.1016/j.jds.2021.08.015","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114704591&origin=inward","Ya","2.00","1991-7902","17","1"
"110","8","R. Tunthasen","In Vitro Biocompatibility of a Novel Semi-Rigid Shell Barrier System: As a New Application for Guided Bone Regeneration","2022","Polymers","","10.3390/polym14122451","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132590165&origin=inward","Ya","2.00","2073-4360","14","12"
"111","8","H. Yang","Study on proanthocyanidins crosslinked collagen membrane for guided bone tissue regeneration","2021","Journal of Applied Biomaterials and Functional Materials","","10.1177/22808000211005379","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103609990&origin=inward","Ya","1.60","2280-8000","19",""
"112","8","J.K. Ku","Dentin-derived-barrier membrane in guided bone regeneration: A case report","2021","Materials","","10.3390/ma14092166","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105129358&origin=inward","Ya","1.60","1996-1944","14","9"
"113","8","J.C. Song","Clinical and histological evaluations of alveolar ridge augmentation using a novel bi-layered porous polyethylene barrier membrane","2020","Journal of Oral Science","","10.2334/josnusd.19-0218","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086918885&origin=inward","Ya","1.33","1343-4934","62","3"
"114","7","B. Lima-Sánchez","Advances in Synthetic Polymer Membranes for Guided Bone Regeneration in Dental Implants: A Scoping Review","2025","Journal of Functional Biomaterials","","10.3390/jfb16050149","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105006771236&origin=inward","Ya","7.00","2079-4983","16","5"
"115","7","W. He","Leaf-Mimicking Superstructured Porous Membrane with Multiple Bioactive Pro-Healing Functions for Effective Guided Bone Regeneration","2024","Advanced Functional Materials","","10.1002/adfm.202316679","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186207038&origin=inward","Ya","3.50","1616-301X","34","27"
"116","7","P. Pan","Barrier Membrane with Janus Function and Structure for Guided Bone Regeneration","2024","ACS Applied Materials and Interfaces","","10.1021/acsami.4c08737","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202967027&origin=inward","Ya","3.50","1944-8244","16","36"
"117","7","M. He","Decellularized extracellular matrix coupled with polycaprolactone/laponite to construct a biomimetic barrier membrane for bone defect repair","2024","International Journal of Biological Macromolecules","","10.1016/j.ijbiomac.2024.133775","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198505261&origin=inward","Ya","3.50","0141-8130","276",""
"118","7","Y. Ren","The influence of different crosslinking agents onto the physical properties, integration behavior and immune response of collagen-based barrier membranes","2024","Frontiers in Bioengineering and Biotechnology","","10.3389/fbioe.2024.1506433","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215302102&origin=inward","Ya","3.50","2296-4185","12",""
"119","7","S.R. Lee","Hard tissue volume stability effect beyond the bony envelope of a three-dimensional preformed titanium mesh with two different collagen barrier membranes on peri-implant dehiscence defects in the anterior maxilla: A randomized clinical trial","2021","Materials","","10.3390/ma14195618","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116021124&origin=inward","Ya","1.40","1996-1944","14","19"
"120","6","X. Xiaojie","A photo-thermal dual crosslinked chitosan-based hydrogel membrane for guided bone regeneration","2025","International Journal of Biological Macromolecules","","10.1016/j.ijbiomac.2025.139712","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214576141&origin=inward","Ya","6.00","0141-8130","296",""
"121","6","R. Liu","An axolotl limb regeneration-inspired strategy to enhance alveolar bone regeneration","2025","Bioactive Materials","","10.1016/j.bioactmat.2025.02.020","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217964779&origin=inward","Ya","6.00","2452-199X","48",""
"122","6","Y. Yang","Bioinspired triple-layered membranes for periodontal guided bone regeneration applications","2024","Journal of Materials Chemistry B","","10.1039/d4tb01658k","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85204357704&origin=inward","Ya","3.00","2050-750X","12","39"
"123","6","S. Shanbhag","The use of mesenchymal stromal cell secretome to enhance guided bone regeneration in comparison with leukocyte and platelet-rich fibrin","2024","Clinical Oral Implants Research","","10.1111/clr.14205","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176960227&origin=inward","Ya","3.00","0905-7161","35","2"
"124","6","N. Ahmed Omar","Development of Novel Polysaccharide Membranes for Guided Bone Regeneration: In Vitro and In Vivo Evaluations","2023","Bioengineering","","10.3390/bioengineering10111257","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178134796&origin=inward","Ya","2.00","2306-5354","10","11"
"125","6","T. Kusirisin","Polycaprolactone versus collagen membrane and 1-year clinical outcomes: A randomized controlled trial","2023","Clinical Implant Dentistry and Related Research","","10.1111/cid.13166","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144012794&origin=inward","Parsial","2.00","1523-0899","25","2"
"126","6","S. Ghafouri","Fabrication of Functionally Graded Electrospun Membranes Based on Silk Fibroin for Using as Dental Barrier Membranes in Guided Bone Regeneration","2022","Fibers and Polymers","","10.1007/s12221-022-4304-z","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85136551009&origin=inward","Ya","1.50","1229-9197","23","9"
"127","6","R. Rossi","The ‘Guided Tissue Regeneration (GTR) Effect’ of Guided Bone Regeneration (GBR) with the Use of Bone Lamina: A Report of Three Cases with More than 36 Months of Follow-Up","2022","Applied Sciences Switzerland","","10.3390/app122111247","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141875924&origin=inward","Ya","1.50","2076-3417","12","21"
"128","6","T.M. Johnson","The Triangle Suture for Membrane Fixation in Guided Bone Regeneration Procedures: A Report of Two Cases","2022","Clinical Advances in Periodontics","","10.1002/cap.10193","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85131456787&origin=inward","Ya","1.50","2163-0097","12","3"
"129","6","J.Y. Lee","3d-printed barrier membrane using mixture of polycaprolactone and beta-tricalcium phosphate for regeneration of rabbit calvarial defects","2021","Materials","","10.3390/ma14123280","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85108605768&origin=inward","Ya","1.20","1996-1944","14","12"
"130","5","Y. Li","Recent Advances in Dual-Function Janus Membranes for Guided Periodontal and Bone Regeneration","2025","Advanced Healthcare Materials","","10.1002/adhm.202502888","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010722508&origin=inward","Ya","5.00","2192-2640","14","28"
"131","5","Y. Yang","The Phase-Transited Lysozyme Coating Modified Small Intestinal Submucosa Membrane Loaded with Calcium and Zinc Ions for Enhanced Bone Regeneration","2025","Advanced Healthcare Materials","","10.1002/adhm.202404564","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218706102&origin=inward","Ya","5.00","2192-2640","14","10"
"132","5","D.R. Issa","Alveolar ridge splitting and simvastatin loaded xenograft for guided bone regeneration and simultaneous implant placement: randomized controlled clinical trial","2024","Clinical Oral Investigations","","10.1007/s00784-023-05427-y","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181531067&origin=inward","Ya","2.50","1432-6981","28","1"
"133","5","J. Li","A novel functionally graded bilayer membrane with excellent barrier function and in vivo osteogenesis promotion for guided bone regeneration","2024","Frontiers in Pharmacology","","10.3389/fphar.2024.1453036","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206095221&origin=inward","Ya","2.50","1663-9812","15",""
"134","5","V.V. Nayak","Non-Thermal Plasma Treatment of Poly(tetrafluoroethylene) Dental Membranes and Its Effects on Cellular Adhesion","2023","Materials","","10.3390/ma16206633","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85175324225&origin=inward","Parsial","1.67","1996-1944","16","20"
"135","5","J. Prakobkarn","Biphasic nanofibrous scaffolds based on collagen and PLC for controlled release LL-37 in guided bone regeneration","2022","Journal of Applied Polymer Science","","10.1002/app.51629","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114816129&origin=inward","Ya","1.25","0021-8995","139","7"
"136","5","I.S. Azhar","The Efficiency of PRF, PTFE, and Titanium Mesh with Collagen Membranes for Vertical Alveolar Bone Addition in Dental Implant Therapy: A Narrative Review","2022","Journal of International Oral Health","","10.4103/jioh.jioh_7_22","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146503232&origin=inward","Ya","1.25","0976-7428","14","6"
"137","5","Y.C. Tsai","Using open membrane technique with d-PTFE membrane during alveolar ridge preservation in defective socket reduces the need of guided bone regeneration","2022","Journal of Dental Sciences","","10.1016/j.jds.2022.07.005","Letter","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135817738&origin=inward","Ya","1.25","1991-7902","17","4"
"138","5","R. Tunthasen","Fabrication and characterization of a semi-rigid shell barrier system made of polycaprolactone and biphasic calcium phosphate: A novel barrier system for bone regeneration","2021","Journal of the Mechanical Behavior of Biomedical Materials","","10.1016/j.jmbbm.2021.104841","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115161807&origin=inward","Ya","1.00","1751-6161","124",""
"139","4","Z. Guo","A Multifunctional Bioadhesive for Bone Augmentation: Tissue Integration Combined with Antioxidant and Antibacterial Effects","2024","ACS Applied Materials and Interfaces","","10.1021/acsami.4c14863","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210072101&origin=inward","Ya","2.00","1944-8244","16","48"
"140","4","D.S. Sohn","Utilization of Tenting Pole Abutments for the Reconstruction of Severely Resorbed Alveolar Bone: Technical Considerations and Case Series Reports","2024","Journal of Clinical Medicine","","10.3390/jcm13041156","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187265412&origin=inward","Ya","2.00","2077-0383","13","4"
"141","4","D. Altan","Fabrication of Electrospun Double Layered Biomimetic Collagen–Chitosan Polymeric Membranes with Zinc-Doped Mesoporous Bioactive Glass Additives","2024","Polymers","","10.3390/polym16142066","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199592533&origin=inward","Parsial","2.00","2073-4360","16","14"
"142","4","G. de Souza Balbinot","Antibacterial Effect of Triazine in Barrier Membranes with Therapeutic Activity for Guided Bone Regeneration","2022","Polymers","","10.3390/polym14214482","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141848351&origin=inward","Ya","1.00","2073-4360","14","21"
"143","4","D.A. Di Stefano","Implant and prosthetic success following peri-implant guided bone regeneration in the esthetic zone using an equine cortical bone membrane and an equine enzyme-treated bone graft: A retrospective study with 9-year follow-up","2020","International Journal of Oral and Maxillofacial Implants","","10.11607/jomi.7906","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088881686&origin=inward","Ya","0.67","0882-2786","35","4"
"144","4","N. Altiparmak","Effect of Induced Membrane on Guided Bone Regeneration in an Experimental Calvarial Model","2020","Journal of Craniofacial Surgery","","10.1097/SCS.0000000000006154","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084961470&origin=inward","Ya","0.67","1049-2275","31","3"
"145","3","S. Takallu","Multifunctional Three-Layer Collagen-Based Membrane for Periodontal Guided Tissue Regeneration","2025","ACS Biomaterials Science Engineering","","10.1021/acsbiomaterials.5c00613","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024263091&origin=inward","Parsial","3.00","2373-9878","11","12"
"146","3","B.V. Slavin","An evaluation of novel AMP2-coated electrospun composite scaffolds for intraoral bone regeneration: a proof-of-concept in vivo study","2025","Frontiers in Bioengineering and Biotechnology","","10.3389/fbioe.2025.1443280","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003998765&origin=inward","Ya","3.00","2296-4185","13",""
"147","3","F. Duarte","Bone Resorption Assessment Following Zygomatic Implants Surgery over 10 Years of Follow-Up","2025","Journal of Clinical Medicine","","10.3390/jcm14030989","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217556448&origin=inward","Ya","3.00","2077-0383","14","3"
"148","3","H. Ashoka Sreeja","Biofunctionalization of Collagen Barrier Membranes with Bone-Conditioned Medium, as a Natural Source of Growth Factors, Enhances Osteoblastic Cell Behavior","2025","International Journal of Molecular Sciences","","10.3390/ijms26041610","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218869878&origin=inward","Ya","3.00","1661-6596","26","4"
"149","3","X. Qin","Green synthetic sodium alginate-glycerol-MXene nanocomposite membrane with excellent flexibility and mineralization ability for guided bone regeneration","2024","Journal of the Mechanical Behavior of Biomedical Materials","","10.1016/j.jmbbm.2023.106336","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181846102&origin=inward","Ya","1.50","1751-6161","150",""
"150","3","W.H. Zhou","A bi-layered asymmetric membrane loaded with demineralized dentin matrix for guided bone regeneration","2024","Journal of the Mechanical Behavior of Biomedical Materials","","10.1016/j.jmbbm.2023.106230","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178499612&origin=inward","Ya","1.50","1751-6161","149",""
"151","3","X. Chu","Mechanical Properties, Microstructure, Degradation Behavior, and Biocompatibility of Zn-0.5Ti-0.5Fe and Zn-0.5Ti-0.5Mg Guided Bone Regeneration Barrier Membranes Prepared Using a Powder Metallurgy Method","2024","ACS Biomaterials Science and Engineering","","10.1021/acsbiomaterials.4c01068","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206009872&origin=inward","Ya","1.50","2373-9878","10","10"
"152","3","M.Y. Lee","Mineral trioxide aggregate in membrane form as a barrier membrane in guided bone regeneration","2024","Journal of Dental Sciences","","10.1016/j.jds.2023.11.021","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179053176&origin=inward","Ya","1.50","1991-7902","19","3"
"153","3","X. Li","Optimizing the biodegradability and osteogenesis of biogenic collagen membrane via fluoride-modified polymer-induced liquid precursor process","2023","Science and Technology of Advanced Materials","","10.1080/14686996.2023.2186690","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150295215&origin=inward","Parsial","1.00","1468-6996","24","1"
"154","3","L. Wu","Sustained release of dipyridamole from collagen membranes","2023","Journal of Drug Delivery Science and Technology","","10.1016/j.jddst.2023.104180","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146593381&origin=inward","Parsial","1.00","1773-2247","80",""
"155","3","R. Pla","A Synthetic Bio-Absorbable Membrane in Guided Bone Regeneration in Dehiscence-Type Defects: An Experimental In Vivo Investigation in Dogs","2023","Bioengineering","","10.3390/bioengineering10070841","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166289794&origin=inward","Ya","1.00","2306-5354","10","7"
"156","3","C. Lyu","Rapid Hard-Tissue-Embedding Method for Embedding Graphene Nanomaterials: A Multilayered Graphene Hydrogel Membrane","2021","Macromolecular Materials and Engineering","","10.1002/mame.202000535","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096704380&origin=inward","Parsial","0.60","1438-7492","306","1"
"157","2","V. Arora","Development and characterization of nitazoxanide-loaded poly(ε-caprolactone) membrane for GTR/GBR applications","2024","Dental Materials","","10.1016/j.dental.2024.10.007","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207017969&origin=inward","Ya","1.00","0109-5641","40","12"
"158","2","Z. Liu","SIS membrane modification to improve antimicrobial and osteogenic properties for guide bone regeneration","2023","Journal of Biomaterials Science Polymer Edition","","10.1080/09205063.2023.2166337","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146447096&origin=inward","Ya","0.67","0920-5063","34","10"
"159","2","M. John","Marine based biomaterials: A Marvel in Periodontal Regeneration – A Review","2023","Advanced Dental Journal","","10.21608/adjc.2022.94504.1133","Review","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152034603&origin=inward","Parsial","0.67","2636-302X","5","1"
"160","2","S.W. Wang","Efficacy of two barrier membranes and deproteinized bovine bone mineral on bone regeneration in extraction sockets: A microcomputed tomographic study in dogs","2021","Journal of Peking University Health Sciences","","10.19723/j.issn.1671-167X.2021.02.022","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104783626&origin=inward","Ya","0.40","1671-167X","53","2"
"161","2","K. Preethi","Use of Beta-tricalcium phosphate bone graft with collagen membrane as guided bone regeneration in long bone fractures with bone loss in dogs: A clinical study","2021","Indian Journal of Animal Research","","10.18805/IJAR.B-3930","Article","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102946162&origin=inward","Ya","0.40","0367-6722","55","2"
"162","0","Cristian Balducci, Paola Brun, Chiara Giulia Fontanella, Andrea Vogliardi, Francesco Lanero, Chiara Maria Morini, Monica Dettin, Annj Zamuner","Optimizing non-crosslinked type I collagen barrier membranes for guided bone regeneration: a comparative study of a BMP-2 derived peptide adsorption and covalent grafting","2026","Biomedical materials (Bristol, England)","","10.1088/1748-605X/ae3af3","Journal Article","Oral diseases like periodontitis and tooth loss affect billions worldwide, causing alveolar bone resorption and complicating implant placement and bone regeneration. Guided Bone Regeneration (GBR) addresses these defects using barrier membranes that block soft tissue infiltration and promote bone growth. CollaTape®, a type I bovine collagen membrane, is widely used for its biocompatibility and resorbability, though its bioactivity and antibacterial properties could be improved. This study compares two functionalization methods for enhancing CollaTape® membranes: adsorption of GBMP1α peptide (a BMP-2 biomimetic) and covalent anchoring of its analogue Aoa-GBMP1α. Both functionalizations were performed at concentrations of 0.25, 0.5, 1, and 1.5 mg/mL. Optimal conditions were selected basing on osteoblast mineralization assays and resulted to be 0.25 mg/mL for adsorption and 1.5 mg/mL for covalent binding. Peptide surface density analysis revealed values of 0.040 μmol/cm² for adsorption and 0.278 μmol/cm² for covalent anchoring. Biological assays assessed mineralization, proliferation, and gene expression (SPP1, RUNX2) in human osteoblasts, and antibacterial activity against S. aureus and E. coli. All functionalized membranes improved osteoblast activity, with adsorption showing superior results. Antibacterial tests showed slight but significant reductions in bacterial colonies, especially for adsorption. Additional mechanical tests via unconfined compression were performed to evaluate the effect of functionalization on the membranes' mechanical properties. These tests confirmed that neither functionalization method compromised the stiffness of the membrane, a critical parameter in clinical applications. Overall, peptide adsorption is a simple and clinically adaptable strategy to enhance CollaTape®'s bioactivity and antibacterial properties while maintaining their original mechanical properties.&#xD.","","Ya","0.00","1748-605X","",""
"163","0","Zhi-Hao Yu, Xiang-Yi Deng, Zhi-Qiang Fan, Bao-Fu Yu","Research Advances in the Principle of Autologous Guided Bone Regeneration in Craniomaxillofacial Surgery","2026","The Journal of craniofacial surgery","","10.1097/SCS.0000000000012452","Journal Article","Guided bone regeneration (GBR) is a critical technique in craniomaxillofacial surgery, significantly advancing the management of bone defects resulting from trauma, tumor resection, congenital malformations, and insufficient bone volume for dental implants. Autologous GBR capitalizes on the body's inherent regenerative capabilities in conjunction with strategic interventions, benefiting from enhanced biocompatibility and integration with osteogenic processes. This review delineates recent advancements in autologous GBR within the context of craniomaxillofacial surgery. First, it elucidates the fundamental concepts and mechanisms underlying autologous GBR, emphasizing the biological processes of osteogenesis along with various influential factors. Second, it explores material applications in autologous GBR-encompassing both absorbable and nonabsorbable barrier membranes as well as diverse types of bone graft substitutes-highlighting their distinct characteristics and clinical outcomes. Third, this review discusses the clinical applications of autologous GBR across subfields, such as dental implantation, jaw defect repair, and correction of craniofacial deformities through representative evidence-based cases. Fourth, it addresses challenges encountered by autologous GBR-including issues related to regeneration efficiency and complications such as infection or membrane exposure-and proposes optimization strategies to mitigate these concerns. Finally, this review investigates innovative research directions encompassing gene therapy combined with GBR technology as well as applications of 3D printing while forecasting future trends toward multitechnology integration and precision treatment approaches. This comprehensive review serves as an essential reference for clinicians and researchers engaged in craniomaxillofacial surgery and its associated disciplines.","","Ya","0.00","1536-3732","",""
