Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Reese A Dunne, Doyl E Dickel, Addison M Green, Dam Kim, Lauren B Priddy, Matthew W Priddy","Finite Element and Density Functional Theory Modeling Effectively Predict Pitting Degradation of Hydroxyapatite-Coated Pure Magnesium",2024,"Journal of biomedical materials research. Part B, Applied biomaterials","","","",68,"2026-01-24 10:29:31","Journal Article","10.1002/jbm.b.35519","1552-4981",,112,12,,,0,0.00,0,6,2,"The emergence of degradable orthopedic implants for fracture fixation may abrogate the need for implant removal surgery and minimize pain associated with permanent implants. Magnesium (Mg) and its alloys are being explored as a biomaterial for degradable implants due to mechanical properties similar to those of bone. Previous in vitro studies have determined the degradation rate of pure Mg to be relatively fast when compared to bone regeneration. Hydroxyapatite (HA), the mineral component of bone, may serve as a surface coating on Mg-based implants to effectively slow and control the degradation rate. The objective of this work was to develop and implement a finite element (FE) model that utilizes a damage evolution law for pitting corrosion to predict the degradation of pure Mg (non-coated) and HA-coated pure Mg (coated) materials simulated in physiological conditions. Finite element analysis (FEA) was performed on a cylindrical Mg specimen (25.4 mm diameter, 8 mm height) through Abaqus/Standard software to incrementally monitor the damage value of each Mg element and subsequently delete fully-degraded elements from the simulation. A Fortran user-material (UMAT) subroutine assigned each element a pitting parameter, controlling the rate of degradation throughout the simulation and providing necessary inputs of elastic material properties and degradation model parameters for pure Mg and HA into Abaqus. The simulations allowed for the visualization of both pure Mg and HA-coated pure Mg degradation over a 120-day period, displaying expected degradation trends such as lower corrosion rates for HA-coated Mg and degradation propagating from the edges inward. Simulation results were calibrated with our prior results from a 30-day experimental degradation study via direct comparison with mass loss over time. Additionally, lower length scale, density functional theory (DFT) simulations were performed to provide physical meaning for the model pitting parameter. The FE simulation was extended to model resin-enclosed pure Mg and HA-coated pure Mg degradation, where only the top surface of the specimen was exposed to the corrosion surface, for investigating changes in Mg surface roughness (height) over time. The impacts of this work include the establishment of a computational model of pure Mg and HA-coated pure Mg degradation calibrated using in vitro degradation data to advance the use of Mg-based biomaterials, and more broadly, to predict degradation rates of next-generation orthopedic implants.","",""
0,"Man Wang, Muqi Jiang, Qi Wang, Yasheng Sun, Zhixiang Nie, William M Palin, Zhen Zhang","An in vitro bioinspired approach to enhance the bioactivity of titanium implants via electrophoretic deposition and biomimetic mineralization of type i collagen",2025,"Biomaterials advances","","","",69,"2026-01-24 10:29:31","Journal Article","10.1016/j.bioadv.2024.214110","2772-9508",,167,,214110,,0,0.00,0,7,1,"This study aims to explore the efficacy of Electrophoretic Deposition (EPD) for collagen type I coating on titanium implants and its subsequent mineralization to improve osseointegration and bone regeneration. Titanium disks were prepared with a sandblasted, large grit and acid-etched (SLA) surface. EPD was employed to deposit collagen type I onto the titanium surfaces, followed by two modes of mineralization: extra-fibril mineralization (EFM) and inter-fibril mineralization (IFM). Then comprehensive in vitro studies were conducted including surface properties, cell proliferation, osteogenic differentiation, and inflammatory responses. EPD successfully deposited a uniform collagen layer on titanium surfaces. EFM resulted in deposition of larger, irregularly shaped crystals, while IFM produced controlled, helical fibril mineralization. IFM-treated surfaces exhibited enhanced cell viability, proliferation, and osteogenic differentiation. Both EFM and IFM surfaces triggered higher macrophage activation than SLA surfaces. While EFM primarily induced a stronger M1 pro-inflammatory response, IFM exhibited a more balanced macrophage polarization with upregulated M2 markers at later stages. EPD, particularly when integrated with IFM, significantly enhances the bioactivity and osteogenic potential of collagen-coated titanium implants. This method surpasses traditional SLA surfaces by stabilizing the collagen layer and creating a biomimetic environment conducive to bone regeneration and healing through a balanced inflammatory response, offering a promising strategy to improve titanium implant performance.","",""
0,"Xiankun Liu, Chao Zhou, Qiong Xie, Linying Xia, Lu Liu, Wenwen Bao, Hongming Lin, Xiaochun Xiong, Hao Zhang, Zeping Zheng, Jiayi Zhao, Wenqing Liang","Recent advances in layer-by-layer assembly scaffolds for co-delivery of bioactive molecules for bone regeneration: an updated review",2024,"Journal of translational medicine","","","",70,"2026-01-24 10:29:31","Journal Article","10.1186/s12967-024-05809-0","1479-5876",,22,1,1001,,0,0.00,0,12,2,"Orthopedic implants have faced challenges in treating bone defects due to various factors, including inadequate osseointegration, oxidative stress, bacterial infection, immunological rejection, and poor individualized treatment. These challenges profoundly affect both the results of treatment and patients' daily lives. There is great promise for the layer-by-layer (LbL) assembly method in tissue engineering. The method primarily relies on electrostatic attraction and entails the consecutive deposition of electrolyte complexes with opposite charges onto a substrate, leading to the formation of homogeneous single layers that can be quickly deposited to produce nanolayer films. LbL has attracted considerable interest as a coating technology because of its ease of production, cost-effectiveness, and capability to apply diverse biomaterial coatings without compromising the primary bio-functional properties of the substrate materials. This review will look into the fundamentals and evolution of LbL in orthopedics, provide an analysis of the chemical strategy used to prepare bone implants with LbL and introduce the application of LbL bone implants in orthopedics over recent years. Among the many potential uses of LbL, such as the implementation of sustained-release and programmed drug delivery, which in turn promotes the osseointegration and the development of new blood vessels, as well as antibacterial, antioxidant, and other similar applications. In addition, we offer a thorough examination of cell behavior and biomaterial interaction to facilitate the advancement of next-generation LbL films for tissue engineering.","",""
0,"Karen M Marshall, Jonathan P Wojciechowski, Vineetha Jayawarna, Abshar Hasan, Cécile Echalier, Øystein Øvrebø, Tao Yang, Kun Zhou, Janos M Kanczler, Alvaro Mata, Manuel Salmeron-Sanchez, Molly M Stevens, Richard O C Oreffo","Considerations of growth factor and material use in bone tissue engineering using biodegradable scaffolds in vitro and in vivo",2024,"Scientific reports","","","",71,"2026-01-24 10:29:31","Journal Article","10.1038/s41598-024-75198-3","2045-2322",,14,1,25832,,0,0.00,0,13,2,"Bone tissue engineering aims to harness materials to develop functional bone tissue to heal 'critical-sized' bone defects. This study examined a robust, coated poly(caprolactone) trimethacrylate (PCL-TMA) 3D-printable scaffold designed to augment bone formation. Following optimisation of the coatings, three bioactive coatings were examined, i) elastin-like polypeptide (ELP), ii) poly(ethyl acrylate) (PEA), fibronectin (FN) and bone morphogenetic protein-2 (BMP-2) applied sequentially (PEA/FN/BMP-2) and iii) both ELP and PEA/FN/BMP-2 coatings applied concurrently. The scaffold material was robust and showed biodegradability. The coatings demonstrated a significant (p < 0.05) osteogenic response in vitro in alkaline phosphatase gene upregulation and alkaline phosphatase production. The PCL-TMA scaffold and coatings supported angiogenesis and displayed excellent biocompatibility following evaluation on the chorioallantoic membrane assay. No significant (p < 0.05) heterotopic bone formed on the scaffolds within a murine subcutaneous implantation model, compared to the positive control of BMP-2 loaded collagen sponge following examination by micro-computed tomography or histology. The current studies demonstrate a range of innovative coated scaffold constructs with in vitro efficacy and clearly illustrate the importance of an appropriate in vivo environment to validate in vitro functionality prior to scale up and preclinical application.","",""
0,"Lin Huang, Tao Wu, Jing Sun, Xinghuan Lin, Yuhao Peng, Rongrong Zhang, Yang Gao, Shuo Xu, Yuxin Sun, Yi Zhou, Bo Duan","Biocompatible chitin-based Janus hydrogel membranes for periodontal repair",2024,"Acta biomaterialia","","","",72,"2026-01-24 10:29:31","Journal Article","10.1016/j.actbio.2024.10.038","1878-7568",,190,,219,232,0,0.00,0,11,2,"Periodontal defects caused by severe periodontitis are a widespread issue globally. Guided tissue regeneration (GTR) using barrier membranes for alveolar bone repair is a common clinical treatment. However, most commercially available collagen barrier membranes are expensive and lack the antibacterial properties essential for effective bone regeneration. Herein, we report a natural polysaccharide chitin hydrogel barrier membrane with a Janus structure (ChT-PDA-p-HAP), featuring high antibacterial and protein-repelling activity on the outer side and good osteogenesis ability on the inner side. This multifunctional membrane is fabricated though a three-step process: (i) dissolution and regeneration of chitin, (ii) co-deposition with polydopamine (PDA) and poly(sulfobetaine methacrylate) (pSBMA), and (iii) coating with gelatin-hydroxyapatite (gelatin-HAP). In vitro cell experiments demonstrated the membrane's high biocompatibility and significant osteogenic activity. In vivo implantation in rats with periodontal defects revealed that the cemento-enamel junction index of the ChT-PDA-p-HAP membrane (1.165 mm) was superior to that of the commercial Bio-Gide® membrane (1.350 mm). This work presents a method for fabricating a chitin-based Janus barrier membrane, potentially expanding the use of chitin in tissue engineering. STATEMENT OF SIGNIFICANCE: This study introduces a Janus hydrogel membrane based on chitin, tailored for guided tissue regeneration in periodontal defects. By combining antibacterial properties and osteogenic capabilities in a single membrane, the ChT-PDA-p-HAP membrane represents a significant advancement over traditional collagen barriers. Its outer surface, enhanced by Cu2+ and PDA-pSBMA coatings, resists bacterial colonization and protein adhesion effectively, while the inner side, coated with gelatin-HAP, promotes robust bone formation. In vitro experiments demonstrate high biocompatibility and substantial osteogenic differentiation, while in vivo testing in rat models confirms good therapeutic efficacy compared to commercial membranes. This multifunctional approach not only utilizes chitin's abundant natural resource but also integrates simple coating techniques to enhance therapeutic outcomes in periodontal tissue engineering, offering promising avenues for broader biomedical applications.","",""
0,"Marta Rodriguez Navas, Eric M Darling","Selection of Force Sensors for In Situ Measurement of Neotissue Microenvironments",2025,"Tissue engineering. Part A","","","",73,"2026-01-24 10:29:31","Journal Article","10.1089/ten.tea.2024.0192","1937-335X",,31,3,164,173,0,0.00,0,2,1,"Mechanical forces are a critical stimulus in both native and engineered tissues. Direct measurement of these microenvironmental forces has been challenging, particularly for cell-dense models. To address this, we previously developed hydrogel-based force sensors that are approximately the size of a cell and can be imaged over time to computationally assess the forces exerted by surrounding cells and matrix. The goal of this project was to identify how the physical characteristics of force sensors impact measurements. Sensors were varied in size, elastic modulus, and surface coating before being included in stem cell suspensions that then spontaneously self-assembled into spheroidal neotissues. Using this model of early mesenchymal condensation, we hypothesized that larger, softer sensors would provide greater sensitivity and precision, whereas protein coatings would influence the directionality of applied forces (tensile vs. compressive). These experiments were conducted using a high-content imaging system that allowed analysis of over a thousand sensors to evaluate the various conditions. Results indicated that measurement fidelity was highest for force sensors that had a diameter >20 µm and modulus ∼0.2 kPa. Extremely soft sensors deformed too much, whereas stiffer sensors deformed too little. Collagen and N-cadherin coatings, which replicated cell-matrix or cell-cell binding, respectively, allowed for tensile forces to be exerted on the sensors, with greater forces being observed for N-cadherin sensors in these highly cellular neotissue constructs. Uncoated sensors were universally compressed due to the lack of cell-sensor adhesion. Disruption of the actin cytoskeleton lessened microenvironmental forces, whereas disruption of microtubules had no measurable effect. Potential future applications of the technology include studies of in situ forces in developing tissues as well as a real-time sensor for monitoring the growth of engineered constructs.","",""
0,"Qiming Yang, Yue Li, Ruijie Wan, Lujue Dong, An He, Deyu Zuo, Zhenyu Dai","Multilayer Gelatin-Supported BMP-9 Coating Promotes Osteointegration and Neo-Bone Formation at the n-CDHA/PAA Composite Biomaterial-Bone Interface",2024,"Frontiers in bioscience (Landmark edition)","","","",75,"2026-01-24 10:29:31","Journal Article","10.31083/j.fbl2909326","2768-6698",,29,9,326,,0,0.00,0,7,2,"The development of biomaterials capable of accelerating bone wound repair is a critical focus in bone tissue engineering. This study aims to evaluate the osteointegration and bone regeneration potential of a novel multilayer gelatin-supported Bone Morphogenetic Protein 9 (BMP-9) coated nano-calcium-deficient hydroxyapatite/poly-amino acid (n-CDHA/PAA) composite biomaterials, focusing on the material-bone interface, and putting forward a new direction for the research on the interface between the coating material and bone. The BMP-9 recombinant adenovirus (Adenovirus (Ad)-BMP-9/Bone Marrow Mesenchymal Stem Cells (BMSc)) was produced by transfecting BMSc and supported using gelatin (Ad-BMP-9/BMSc/Gelatin (GT). Multilayer Ad-BMP-9/BMSc/GT coated nano-calcium deficient hydroxyapatite/polyamino acid (n-CDHA/PAA) composite biomaterials were then prepared and co-cultured with MG63 cells for 10 days, with biocompatibility assessed through microscopy, Cell Counting Kit-8 (CCK-8), and alkaline phosphatase (ALP) assays. Subsequently, multilayer Ad-BMP-9/BMSc/GT coated n-CDHA/PAA composite biomaterial screws were fabricated, and the adhesion of the coating to the substrate was observed using scanning electron microscopy (SEM). In vivo studies were conducted using a New Zealand White rabbit intercondylar femoral fracture model. The experimental group was fixed with screws featuring multilayer Ad-BMP-9/BMSc/GT coatings, while the control groups used medical metal screws and n-CDHA/PAA composite biomaterial screws. Fracture healing was monitored at 1, 4, 12, and 24 weeks, respectively, using X-ray observation, Micro-CT imaging, and SEM. Integration at the material-bone interface and the condition of neo-tissue were assessed through these imaging techniques. The Ad-BMP-9/GT coating significantly enhanced MG63 cell adhesion, proliferation, and differentiation, while increasing BMP-9 expression in vitro. In vivo studies using a rabbit femoral fracture model confirmed the biocompatibility and osteointegration potential of the multilayer Ad-BMP-9/BMSc/GT coated n-CDHA/PAA composite biomaterial screws. Compared to control groups (medical metal screws and n-CDHA/PAA composite biomaterial screws), this material demonstrated faster fracture healing, stronger osteointegration, and facilitated new bone tissue formation with increased calcium deposition at the material-bone interface. The multilayer GT-supported BMP-9 coated n-CDHA/PAA composite biomaterials have demonstrated favorable osteogenic cell interface performance, both in vitro and in vivo. This study provides a foundation for developing innovative bone repair materials, holding promise for significant advancements in clinical applications.","",""
0,"Alice Lunghi, Federica Velluto, Luana Di Lisa, Matteo Genitoni, Fabio Biscarini, Maria Letizia Focarete, Chiara Gualandi, Michele Bianchi","Fabrication and characterization of bioresorbable, electroactive and highly regular nanomodulated cell interfaces",2024,"Nanotechnology","","","",76,"2026-01-24 10:29:31","Journal Article","10.1088/1361-6528/ad8096","1361-6528",,36,1,,,0,0.00,0,8,2,"Biomaterial-based implantable scaffolds capable of promoting physical and functional reconnection of injured spinal cord and nerves represent the latest frontier in neural tissue engineering. Here, we report the fabrication and characterization of self-standing, biocompatible and bioresorbable substrates endowed with both controlled nanotopography and electroactivity, intended for the design of transient implantable scaffolds for neural tissue engineering. In particular, we obtain conductive and nano-modulated poly(D,L-lactic acid) (PLA) and poly(lactic-co-glycolic acid) free-standing films by simply iterating a replica moulding process and coating the polymer with a thin layer of poly(3,4-ethylendioxythiophene) polystyrene sulfonate. The capability of the substrates to retain both surface patterning and electrical properties when exposed to a liquid environment has been evaluated by atomic force microscopy, electrochemical impedance spectroscopy and thermal characterizations. In particular, we show that PLA-based films maintain their surface nano-modulation for up to three weeks of exposure to a liquid environment, a time sufficient for promoting axonal anisotropic sprouting and growth during neuronal cell differentiation. In conclusion, the developed substrates represent a novel and easily-tunable platform to design bioresorbable implantable devices featuring both topographic and electrical cues.","",""
0,"Gaddam Kiranmai, Aszad Alam, Shibu Chameettachal, Mudrika Khandelwal, Falguni Pati","Engineering a Biomimetic Glomerular Filtration Barrier: Coculturing Endothelial Podocytes on Kidney ECM-Bacterial Cellulose Membrane Hybrid",2024,"ACS applied materials & interfaces","","","",77,"2026-01-24 10:29:31","Journal Article","10.1021/acsami.4c09505","1944-8252",,16,39,52008,52022,0,0.00,0,5,2,"A novel avenue for advancing our understanding of kidney disease mechanisms and developing targeted therapeutics lies in overcoming the limitations of the existing in vitro models. Traditional animal models, while useful, do not fully capture the intricacies of human kidney physiology and pathophysiology. Tissue engineering offers a promising solution, yet current models often fall short in replicating the complex microarchitecture and biochemical milieu of the kidney. To address this challenge, we propose the development of a sophisticated in vitro glomerular filtration barrier (GFB) utilizing advanced biomaterials and a kidney decellularized extracellular matrix (kdECM). In our approach, we employ a bacterial cellulose membrane (BC) as a scaffold, providing a robust framework for cell growth and interaction. Coating this scaffold with kdECM hydrogel derived from caprine kidney tissue via a detergent-free decellularization method ensures the preservation of vital extracellular matrix proteins crucial for cellular compatibility and signaling. Our engineered GFB not only supports the growth of endothelial and podocyte cells but also exhibits the presence of key markers such as CD31 and nephrin, indicating successful cellular integration. Furthermore, the expression of collagen IV, an essential extracellular matrix (ECM) protein, validates the fidelity of our model in simulating cellular interactions within a kdECM matrix. Additionally, we assessed the filtration efficiency of the developed GFB model using albumin, a standard protein, to evaluate its performance under conditions that closely mimic the native physiological environment. This innovative approach, which faithfully recapitulates the native microenvironment of the glomerulus, holds immense promise for elucidating kidney disease mechanisms, conducting permeability studies, and advancing personalized therapeutic strategies. By leveraging cutting-edge biomaterials and tissue-specific coculture technology, this study can be further extended to develop GFB for the treatment of renal diseases, ultimately improving patient outcomes and quality of life.","",""
0,"Kai-Yi Lin, Yi-Fan Wu, Lwin Moe Aung, Nai-Chia Teng, Ying-Sui Sun, Eisner Salamanca, Wei-Jen Chang","Magnesium-enhanced porcine particles using hydrothermal technique improve the osteogenic differentiation of cells",2024,"RSC advances","","","",78,"2026-01-24 10:29:31","Journal Article","10.1039/d4ra03496a","2046-2069",,14,40,29455,29463,0,0.00,0,7,2,"Background: Guided bone regeneration (GBR) uses bone grafts and barrier membranes to block soft tissue invasion and eventually create a new bone. Some studies indicate that a porcine bone graft demonstrates excellent biocompatibility and holds promise as a xenograft for GBR. However, only a few studies have investigated the effectiveness of this biomaterial after magnesium coating in improving osteoblast performance. Aim: This study aimed to prove that the hydrothermal method can be used to coat magnesium oxide (MgO) on the surface of a porcine graft and enhance the biomaterial's property for better osteogenic differentiation of osteoblasts in vitro. Materials and Method: A porcine bone graft was produced, and the hydrothermal method was used to coat 2 mM and 5 mM of MgO on the graft. Material physiochemistry and biocompatibility analyses were performed at days 1, 3, and 5. Results: pH value assay results suggested that MgO slightly increased the alkalinity of the graft. SEM images showed that MgO with some surface roughness was coated on the porcine bone surface, and EDX indicated that the Mg and O element percentages increased by about 5% and 9%, respectively. The porcine graft coated with MgO was rougher than an uncoated porcine graft. FTIR analysis of the porcine graft implied that its chemical structure did not change due to MgO hydrothermal processing. Cell viability assay illustrated the highest cell proliferation with the porcine graft with 5 mM MgO (P < 0.001), and good cell attachment was observed on the graft with immunofluorescence using confocal laser scanning microscopy. Cell differentiation assay results revealed that the porcine graft with 5 mM MgO had the highest alkaline phosphate activity (P < 0.0001) among the uncoated porcine graft and the porcine graft with 2 mM MgO. Relative quantitative polymerase chain reaction (qPCR) at days 1 and 5 revealed upregulated osteoblast gene expression with a statistically significant difference. Conclusion: The porcine graft hydrothermally coated with 5 mM MgO was more biocompatible and enhanced osteoblast differentiation. Thus, the findings of this study indicate that a porcine graft with 5 mM MgO has great potential as a bio-bone graft for guided bone regeneration.","",""
0,"Haoyu Wang, Gaurav Sanghvi, Ahmadreza Arefpour, Ahmad Alkhayyat, Ali Soheily, Saeid Jabbarzare, Soheil Salahshour, As'ad Alizadeh, Sh Baghaei","Using hardystonite as a biomaterial in biomedical and bone tissue engineering applications",2024,"Tissue & cell","","","",79,"2026-01-24 10:29:31","Journal Article","10.1016/j.tice.2024.102551","1532-3072",,91,,102551,,0,0.00,0,9,2,"Widespread adoption for substitutes of artificial bone grafts based on proper bioceramics has been generated in recent years. Among them, calcium-silicate-based bioceramics, which possess osteoconductive properties and can directly attach to biological organs, have attracted substantial attention for broad ranges of applications in bone tissue engineering. Approaches exist for a novel strategy to promote the drawbacks of bioceramics such as the incorporation of Zn2+, Mg2+, and Zr4+ ions into calcium-silicate networks, and the improvement of their physical, mechanical, and biological properties. Recently, hardystonite (Ca2ZnSi2O7) bioceramics, as one of the most proper calcium-silicate-based bioceramics, has presented excellent biocompatibility, bioactivity, and interaction. Due to its physical, mechanical, and biological behaviors and ability to be shaped utilizing a variety of fabrication techniques, hardystonite possesses the potential to be applied in biomedical and tissue engineering, mainly bone tissue engineering. A notable potential exists for the newly developed bioceramics to help therapies supply clinical outputs. The promising review paper has been presented by considering major aims to summarize and discuss the most applicable studies carried out for its physical, mechanical, and biological behaviors.","",""
0,"Abolfazl Anvari Kohestani, Zhiyan Xu, Fatih Erdem Baştan, Aldo R Boccaccini, Fatemehsadat Pishbin","Electrically conductive coatings in tissue engineering",2024,"Acta biomaterialia","","","",80,"2026-01-24 10:29:31","Journal Article","10.1016/j.actbio.2024.08.007","1878-7568",,186,,30,62,0,0.00,0,5,2,"Recent interest in tissue engineering (TE) has focused on electrically conductive biomaterials. This has been inspired by the characteristics of the cells' microenvironment where signalling is supported by electrical stimulation. Numerous studies have demonstrated the positive influence of electrical stimulation on cell excitation to proliferate, differentiate, and deposit extracellular matrix. Even without external electrical stimulation, research shows that electrically active scaffolds can improve tissue regeneration capacity. Tissues like bone, muscle, and neural contain electrically excitable cells that respond to electrical cues provided by implanted biomaterials. To introduce an electrical pathway, TE scaffolds can incorporate conductive polymers, metallic nanoparticles, and ceramic nanostructures. However, these materials often do not meet implantation criteria, such as maintaining mechanical durability and degradation characteristics, making them unsuitable as scaffold matrices. Instead, depositing conductive layers on TE scaffolds has shown promise as an efficient alternative to creating electrically conductive structures. A stratified scaffold with an electroactive surface synergistically excites the cells through active top-pathway, with/without electrical stimulation, providing an ideal matrix for cell growth, proliferation, and tissue deposition. Additionally, these conductive coatings can be enriched with bioactive or pharmaceutical components to enhance the scaffold's biomedical performance. This review covers recent developments in electrically active biomedical coatings for TE. The physicochemical and biological properties of conductive coating materials, including polymers (polypyrrole, polyaniline and PEDOT:PSS), metallic nanoparticles (gold, silver) and inorganic (ceramic) particles (carbon nanotubes, graphene-based materials and Mxenes) are examined. Each section explores the conductive coatings' deposition techniques, deposition parameters, conductivity ranges, deposit morphology, cell responses, and toxicity levels in detail. Furthermore, the applications of these conductive layers, primarily in bone, muscle, and neural TE are considered, and findings from in vitro and in vivo investigations are presented. STATEMENT OF SIGNIFICANCE: Tissue engineering (TE) scaffolds are crucial for human tissue replacement and acceleration of healing. Neural, muscle, bone, and skin tissues have electrically excitable cells, and their regeneration can be enhanced by electrically conductive scaffolds. However, standalone conductive materials often fall short for TE applications. An effective approach involves coating scaffolds with a conductive layer, finely tuning surface properties while leveraging the scaffold's innate biological and physical support. Further enhancement is achieved by modifying the conductive layer with pharmaceutical components. This review explores the under-reviewed topic of conductive coatings in tissue engineering, introducing conductive biomaterial coatings and analyzing their biological interactions. It provides insights into enhancing scaffold functionality for tissue regeneration, bridging a critical gap in current literature.","",""
0,"Jutakan Thonglam, Thongchai Nuntanaranont, Xiangdong Kong, Jirut Meesane","Tissue scaffolds mimicking hierarchical bone morphology as biomaterials for oral maxillofacial surgery with augmentation: structure, properties, and performance evaluation forin vitrotesting",2024,"Biomedical materials (Bristol, England)","","","",81,"2026-01-24 10:29:31","Journal Article","10.1088/1748-605X/ad6ac4","1748-605X",,19,5,,,0,0.00,0,4,2,"In this study, tissue scaffolds mimicking hierarchical morphology are constructed and proposed for bone augmentation. The scaffolds are fabricated using lyophilization, before coating them with collagen (Col). Subsequently, the Col-coated scaffolds undergo a second lyophilization, followed by silk fibroin (SF) coating, and a third lyophilization. Thereafter, the scaffolds are divided into six groups with varying ratios of Col to SF: Col/SF = 7:3, 5:5, 3:7, 10:0, and 0:10, with an SF scaffold serving as the control group. The scaffold morphology is examined using a scanning electron microscope, while molecular and structural formations are characterized by Fourier transform infrared spectrometer and differential scanning calorimeter, respectively. Physical and mechanical properties including swelling and compression are tested. Biological functions are assessed throughin vitroosteoblast cell culturing. Biomarkers indicative of bone formation-cell viability and proliferation, alkaline phosphatase activity, and calcium content-are analyzed. Results demonstrate that scaffolds coated with Col and SF exhibit sub-porous formations within the main pore. The molecular formation reveals interactions between the hydrophilic groups of Col and SF. The scaffold structure contains bound water and SF formation gets disrupted by Col. Physical and mechanical properties are influenced by the Col/SF ratio and morphology due to coating. The biological functions of scaffolds with Col and SF coating show enhanced potential for promoting bone tissue formation, particularly the Col/SF (7:3) ratio, which is most suitable for bone augmentation in small defect areas.","",""
0,"Marco Morra, Giorgio Iviglia, Clara Cassinelli, Maria Sartori, Luca Cavazza, Lucia Martini, Milena Fini, Gianluca Giavaresi","Preliminary Evaluation of Bioactive Collagen-Polyphenol Surface Nanolayers on Titanium Implants: An X-ray Photoelectron Spectroscopy and Bone Implant Study",2024,"Journal of functional biomaterials","","","",82,"2026-01-24 10:29:31","Journal Article","10.3390/jfb15070170","2079-4983",,15,7,,,0,0.00,0,8,2,"To endow an implant surface with enhanced properties to ensure an appropriate seal with the host tissue for inflammation/infection resistance, next-generation bone implant collagen-polyphenol nanolayers were built on conventional titanium surfaces through a multilayer approach. X-ray Photoelectron Spectroscopy (XPS) analysis was performed to investigate the chemical arrangement of molecules within the surface layer and to provide an estimate of their thickness. A short-term (2 and 4 weeks) in vivo test of bone implants in a healthy rabbit model was performed to check possible side effects of the soft surface layer on early phases of osteointegration, leading to secondary stability. Results show the building up of the different nanolayers on top of titanium, resulting in a final composite collagen-polyphenol surface and a layer thickness of about 10 nm. In vivo tests performed on machined and state-of-the-art microrough titanium implants do not show significant differences between coated and uncoated samples, as the surface microroughness remains the main driver of bone-to-implant contact. These results confirm that the surface nanolayer does not interfere with the onset and progression of implant osteointegration and prompt the green light for specific investigations of the potential merits of this bioactive coating as an enhancer of the device/tissue seal.","",""
0,"Dong Hyun Kim, Ki Ha Min, Seung Pil Pack","Efficient Bioactive Surface Coatings with Calcium Minerals: Step-Wise Biomimetic Transformation of Vaterite to Carbonated Apatite",2024,"Biomimetics (Basel, Switzerland)","","","",83,"2026-01-24 10:29:31","Journal Article","10.3390/biomimetics9070402","2313-7673",,9,7,,,0,0.00,0,3,2,"Carbonated apatite (CAp), known as the main mineral that makes up human bone, can be utilized in conjunction with scaffolds to increase their bioactivity. Various methods (e.g., co-precipitation, hydrothermal, and biomimetic coatings) have been used to provide bioactivity by forming CAp on surfaces similar to bone minerals. Among them, the use of simulated body fluids (SBF) is the most popular biomimetic method for generating CAp, as it can provide a mimetic environment. However, coating methods using SBF require at least a week for CAp formation. The long time it takes to coat biomimetic scaffolds is a point of improvement in a field that requires rapid regeneration. Here, we report a step-wise biomimetic coating method to form CAp using calcium carbonate vaterite (CCV) as a precursor. We can manufacture CCV-transformed CAp (V-CAp) on the surface in 4 h at least by immersing CCV in a phosphate solution. The V-CAp deposited surface was analyzed using scanning electron microscopy (SEM) images according to the type of phosphate solutions to optimize the reaction conditions. X-ray diffraction (XRD) and attenuated total reflection-Fourier transform infrared (ATR-FTIR) analysis validated the conversion of CCV to V-CAp on surfaces. In addition, the bioactivity of V-CAp coating was analyzed by the proliferation and differentiation of osteoblasts in vitro. V-CAp showed 2.3-folded higher cell proliferation and 1.4-fold higher ALP activity than the glass surface. The step-wise method of CCV-transformed CAp is a biocompatible method that allows the environment of bone regeneration and has the potential to confer bioactivity to biomaterial surfaces, such as imparting bioactivity to non-bioactive metal or scaffold surfaces within one day. It can rapidly form carbonated apatite, which can greatly improve time efficiency in research and industrial applications.","",""
0,"Maoxue Li, Guoping Cheng, Shimeng Xiao, Bo Jiang, Shujuan Guo, Yi Ding","Biomimetic Mineralized Hydroxyapatite-Fish-Scale Collagen/Chitosan Nanofibrous Membranes Promote Osteogenesis for Periodontal Tissue Regeneration",2024,"ACS biomaterials science & engineering","","","",84,"2026-01-24 10:29:31","Journal Article","10.1021/acsbiomaterials.4c00569","2373-9878",,10,8,5108,5121,0,0.00,0,6,2,"Commercial mammalian collagen-based membranes used for guided tissue regeneration (GTR) in periodontal defect repair still face significant challenges, including ethical concerns, cost-effectiveness, and limited capacity for periodontal bone regeneration. Herein, an enhanced biomimetic mineralized hydroxyapatite (HAp)-fish-scale collagen (FCOL)/chitosan (CS) nanofibrous membrane was developed. Specifically, eco-friendly and biocompatible collagen extracted from grass carp fish scales was co-electrospun with CS to produce a biomimetic extracellular matrix membrane. An enhanced biomimetic mineralized HAp coating provided abundant active calcium and phosphate sites, which promoted cell osteogenic differentiation, and showed greater in vivo absorption. In vitro experiments demonstrated that the HAp-FCOL/CS membranes exhibited desirable properties with no cytotoxicity, provided a mimetic microenvironment for stem cell recruitment, and induced periodontal ligament cell osteogenic differentiation. In rat periodontal defects, HAp-FCOL/CS membranes significantly promoted new periodontal bone formation and regeneration. The results of this study indicate that low-cost, eco-friendly, and biomimetic HAp-FCOL/CS membranes could be promising alternatives to GTR membranes for periodontal regeneration in the clinic.","",""
