Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Cristian Balducci, Paola Brun, Chiara Giulia Fontanella, Andrea Vogliardi, Francesco Lanero, Chiara Maria Morini, Monica Dettin, Annj Zamuner","Optimizing non-crosslinked type I collagen barrier membranes for guided bone regeneration: a comparative study of a BMP-2 derived peptide adsorption and covalent grafting",2026,"Biomedical materials (Bristol, England)","","","",1,"2026-01-24 10:27:37","Journal Article","10.1088/1748-605X/ae3af3","1748-605X",,,,,,0,0.00,0,8,1,"Oral diseases like periodontitis and tooth loss affect billions worldwide, causing alveolar bone resorption and complicating implant placement and bone regeneration. Guided Bone Regeneration (GBR) addresses these defects using barrier membranes that block soft tissue infiltration and promote bone growth. CollaTape®, a type I bovine collagen membrane, is widely used for its biocompatibility and resorbability, though its bioactivity and antibacterial properties could be improved. This study compares two functionalization methods for enhancing CollaTape® membranes: adsorption of GBMP1α peptide (a BMP-2 biomimetic) and covalent anchoring of its analogue Aoa-GBMP1α. Both functionalizations were performed at concentrations of 0.25, 0.5, 1, and 1.5 mg/mL. Optimal conditions were selected basing on osteoblast mineralization assays and resulted to be 0.25 mg/mL for adsorption and 1.5 mg/mL for covalent binding. Peptide surface density analysis revealed values of 0.040 μmol/cm² for adsorption and 0.278 μmol/cm² for covalent anchoring. Biological assays assessed mineralization, proliferation, and gene expression (SPP1, RUNX2) in human osteoblasts, and antibacterial activity against S. aureus and E. coli. All functionalized membranes improved osteoblast activity, with adsorption showing superior results. Antibacterial tests showed slight but significant reductions in bacterial colonies, especially for adsorption. Additional mechanical tests via unconfined compression were performed to evaluate the effect of functionalization on the membranes' mechanical properties. These tests confirmed that neither functionalization method compromised the stiffness of the membrane, a critical parameter in clinical applications. Overall, peptide adsorption is a simple and clinically adaptable strategy to enhance CollaTape®'s bioactivity and antibacterial properties while maintaining their original mechanical properties.&#xD.","",""
0,"Anahat Khehra, Joseph Montesano, Lorenzo Tavelli, Chia-Yu Chen, David M Kim","Outcomes of alveolar ridge preservation using a collagenated bovine bone xenograft: A randomized controlled trial",2025,"Journal of periodontology","","","",3,"2026-01-24 10:27:37","Journal Article","10.1002/jper.70036","1943-3670",,,,,,0,0.00,0,5,1,"Conventional bone augmentation for dental implants typically involves particulate grafting materials, with the addition of barrier membranes, to preserve ridge dimensions. This study compares the changes in horizontal ridge width in patients undergoing alveolar ridge preservation (ARP) with a collagenated bovine bone xenograft (BG), with and without a non-crosslinked collagen membrane (MEM). A 6-month randomized clinical trial was conducted with 20 participants requiring ARP after tooth extraction. Participants were randomly assigned to two groups: Group 1, which received BG alone, and Group 2, which received BG + MEM. Both groups were allowed to heal by secondary intention. The outcomes of interest included clinical, radiographic, and ultrasonographic changes in hard and soft tissues and histologic and histomorphometric evidence of new bone formation. All enrolled participants completed the study, with a mean age of 54.25 ± 17.08 years, including 17 premolars, 1 canine, and 2 incisors. The baseline buccal bone thickness was similar between the groups (group 1: 1.02 ± 0.44 mm; group 2: 0.93 ± 0.45 mm; p = 0.662). At 6 months, no significant differences were observed between the groups for keratinized tissue width (group 1: 4.80 ± 1.48 mm; group 2: 4.80 ± 1.14 mm; p = 0.999), gingival thickness (group 1: 1.22 ± 0.25 mm; group 2: 1.20 ± 0.35 mm; p = 0.650), horizontal bone width at 3 mm from the crest (group 1: 9.02 ± 2.09 mm; group 2: 8.41 ± 1.45 mm; p = 0.464), and change in vertical bone at the buccal aspect (group 1: ∆ -0.78 ± 0.59 mm; group 2: ∆ -1.31 ± 1.20 mm; p = 0.244). Ultrasound evaluations were consistent with clinical measurements. Histologic analysis showed similar new bone formation between groups (group 1: 25.80% ± 15.48%; group 2: 27.89% ± 18.21%; p = 0.803). The collagenated bone graft alone yielded comparable outcomes to its combination with a collagen membrane in areas with thick buccal bone, simplifying the treatment process by reducing costs, time, and the need for additional materials. This study compared two methods for socket preservation after tooth extraction: one with a bone graft plug alone, and the other with the bone graft plug plus a collagen membrane. Twenty study participants were followed for 6 months after treatment. The hard and soft tissue changes were assessed by clinical, radiographic, ultrasound, and biopsy analyses. Both treatments demonstrated positive results, including stable ridge height and width, new bone formation, and healthy soft tissue healing. The results showed that using only the plug was just as effective as using the plug with the membrane in promoting bone regeneration. This simple approach reduces the need for additional materials, saving time and costs while achieving similar outcomes.","",""
0,"Su-Young Kim, Ji-Hyeon Oh, Min-Ho Hong, Joon Ha Lee, You-Young Jo, Seong-Gon Kim","L-Serine-Incorporated Collagen Scaffolds for Modulating In Vivo Degradation Behavior",2025,"Journal of functional biomaterials","","","",4,"2026-01-24 10:27:37","Journal Article","10.3390/jfb16120466","2079-4983",,16,12,,,0,0.00,0,6,1,"Collagen-based biomaterials are widely used, but their relatively rapid biodegradation can limit functional duration. Such collagen constructs are widely used as barrier membranes in guided tissue and bone regeneration, where controlled degradation is essential for maintaining function. Although conventional crosslinking methods extend stability, they may introduce cytotoxicity, alter mechanical behavior, or hinder tissue integration. This study evaluated whether incorporating L-serine, a polar amino acid capable of hydrogen bonding, could modulate collagen structure and slow degradation without chemical crosslinking. L-Serine was selected because its hydroxyl-containing side chain can engage in biocompatible, hydrogen-bond-mediated interactions that offer a mild, non-crosslinking means of stabilizing collagen. Collagen scaffolds, prepared by incorporating L-serine into a collagen hydrogel followed by drying, were produced with 0-40 wt% L-serine and characterized using X-ray diffraction, Fourier-transform infrared spectroscopy, circular dichroism, and scanning electron microscopy. In vivo degradation was assessed in a subcutaneous mouse model comparing unmodified collagen, collagen containing 40 wt% L-serine, and a commercially available bilayer porcine collagen membrane (Bio-Gide®, composed of type I and III collagen), with residual area quantified by serial sonography and histological evaluation. Low-to-moderate L-serine incorporation preserved triple-helical features, while 40 wt% led to crystalline domain formation and β-sheet enrichment. L-serine-treated collagen exhibited significantly greater residual area (2.70 ± 1.45 mm2) than unmodified collagen (0.37 ± 0.22 mm2, p < 0.05), although Bio-Gide® remained the most persistent (5.64 ± 2.76 mm2). These findings demonstrate that L-serine incorporation can modulate collagen structure and degradation kinetics through a simple, aqueous, and non-crosslinking approach. The results provide preliminary feasibility data supporting amino acid-assisted tuning of collagen resorption properties and justify further evaluation using membrane-specific fabrication and application-relevant testing.","",""
0,"Alexandru Spînu, Felicia Manole, Alexandru Burcea, Cristina-Crenguţa Albu, Lavinia-Florica Mărcuț, Roxana Daniela Brata, Alexia Manole, Claudia Florina Bogdan-Andreescu","Sinus Lift with Collagenated Porcine Xenograft in Severely Atrophic Posterior Maxillae: Case Series with Histologic Correlation and Long-Term Outcomes",2025,"Dentistry journal","","","",5,"2026-01-24 10:27:37","Journal Article","10.3390/dj13120584","2304-6767",,13,12,,,0,0.00,0,8,1,"Background: Maxillary sinus floor augmentation is widely used to enable implant placement in the atrophic posterior maxilla, yet comparative data for porcine-derived xenografts remain limited. Objective: To evaluate long-term bone regeneration and implant outcomes following sinus augmentation using a collagenated porcine xenograft. Methods: This paper reports a retrospective case series of three partially edentulous patients (aged 46-56 years) who underwent lateral sinus augmentation with a small-particle collagenated porcine xenograft (THE Graft™, Purgo Biologics, Gyeonggi-do, Republic of Korea) and staged implant placement. In one case, a controlled perforation of the Schneiderian membrane was performed to access and remove a sinus mucocele, followed by repair using a resorbable collagen membrane. Core biopsies were harvested at implant placement for histology (hematoxylin-eosin, Masson-Goldner) and tartrate-resistant acid phosphatase (TRAP) staining. Clinical outcomes included surgical events, vertical bone gain, marginal bone levels, and implant survival at long-term follow-up. Results: Healing was uneventful in all cases. Mean vertical bone gain was 12.0 mm (baseline 1.33 mm to 13.33 mm final). At a mean 46.8-month follow-up (range 38.3-52.2 months), 100% of implants were functional without failure; marginal bone loss remained < 1 mm during the first year and was stable thereafter. Histology at 3.7, 4.7, and 7.5 months showed vascularized new trabecular bone intimately contacting residual xenograft particles (new bone 20-30%, residual biomaterial 30-40%, connective tissue 30-50%). TRAP-positive multinucleated giant cells at 7.5 months indicated ongoing biomaterial degradation without severe inflammatory reactions. Conclusions: Within the limits of a small case series, collagenated porcine xenograft supported predictable bone regeneration and stable long-term implant function after sinus floor elevation, with favorable histologic integration and gradual resorption.","",""
0,"Yuqing Mu, Zhibin Du, Wendong Gao, Ze He, Lan Xiao, Yinghong Zhou, Imaan Ahmed, Huan Dai, Ming Liu, Jiaying Liu, Xin Wang, Sheng Yu, Yin Xiao","Osteoimmunometabolic modulation via hydrogen-self-supplying magnesium-reinforced collagen membrane for enhanced guided bone regeneration",2025,"Biomaterials","","","",6,"2026-01-24 10:27:37","Journal Article","10.1016/j.biomaterials.2025.123928","1878-5905",,329,,123928,,0,0.00,0,13,1,"Localized delivery of molecular hydrogen (H2) in bone tissue engineering remains largely unexplored, despite its potent antioxidative and anti-inflammatory properties. In this study, we present a multifunctional collagen membrane reinforced with micro-magnesium wires coated with metal-phenolic networks (Col-MMW), designed for guided bone regeneration (GBR). The embedded magnesium wires provide mechanical reinforcement, enhancing the membrane's structural integrity and space-maintaining capability during early healing. Concurrently, magnesium degradation enables sustained, site-specific release of H2 and magnesium ions (Mg2+), offering a synergistic strategy to modulate the osteoimmune environment. Col-MMW attenuates intracellular reactive oxygen species (ROS) and reprograms cellular metabolism from glycolysis toward oxidative phosphorylation, thereby activating the nuclear factor erythroid 2-related factor 2 (NRF-2)-mediated redox balance pathway and suppressing nuclear factor kappa B (NF-κB) pathway-driven inflammation. This osteoimmunometabolic reprogramming leads to a significant reduction in inflammatory responses. In vivo studies, including rat subcutaneous implantation and calvarial defect models, demonstrated that the immunoregulatory effects of Col-MMW significantly promoted osteogenesis. By integrating mechanical reinforcement with localized metabolic and immune modulation, Col-MMW redefines the design paradigm of GBR membranes. These findings highlight Col-MMW as a next-generation biomaterial that combines structural integrity with targeted osteoimmunomodulation, addressing the unmet need for intelligent biomaterials for bone repair.","",""
0,"Tian Li, Shanfeng Lin, Hongjuan Cao, Dalai Hasi, Xiaohan Liu, Lin Wu","Berberine facilitates alveolar bone regeneration via Ptgs2-mediated dual regulation of osteoblast differentiation and fibroblast inhibition",2026,"Phytomedicine : international journal of phytotherapy and phytopharmacology","","","",7,"2026-01-24 10:27:37","Journal Article","10.1016/j.phymed.2025.157678","1618-095X",,150,,157678,,0,0.00,0,6,1,"Guided bone regeneration (GBR) is widely used for localized bone augmentation in the oral-maxillofacial region, but traditional GBR membranes are limited by their biofunctionality and mechanical properties. Berberine (BBR) has been reported to inhibit fibrosis and promote bone regeneration, yet it remains unclear whether BBR can simultaneously suppress fibroblast activity while enhancing osteogenic differentiation. This study aims to identify the optimal BBR concentration and its dual mechanisms in inhibiting fibroblast proliferation while promoting osteogenic differentiation, potentially providing an alternative to the barrier function of traditional GBR membranes. The optimal BBR concentration and its effects on fibroblast proliferation and osteogenic differentiation were evaluated in vitro. Network pharmacology and proteomics were used to investigate the potential mechanisms. A rat model of alveolar bone defects was used to evaluate the reparative effect of BBR. Seahorse analysis, electron microscopy, and immunofluorescence were employed to explore BBR's regulatory effect on mitochondrial function in both cell types. BBR at 10 and 15 μM optimally promotes osteoblast dominance within the wound healing microenvironment, induces G1-phase arrest in fibroblasts, and promotes osteogenic differentiation. Mechanistically, BBR directly binds to prostaglandin-endoperoxide synthase 2 (Ptgs2) and upregulates Ptgs2 to achieve the dual effects. In vivo, the bone regeneration effect of the BBR and Bio-Oss® (a commercial bone substitute) combination was similar to that of the Bio-Oss® and Bio-Gide® combination (a commercial collagen membrane). Furthermore, distinct COX-2 localization patterns were observed following BBR treatment, with enhanced mitochondrial localization in osteoblasts and nuclear localization in fibroblasts, coupled with altered mitochondrial energy metabolism. Our study suggests that optimal concentrations of BBR can inhibit fibroblast proliferation and promote osteogenic differentiation, thereby enhancing bone regeneration. Combined with spatial maintenance materials, BBR presents a promising alternative to traditional GBR membranes for improving clinical outcomes in oral bone augmentation and defect repair.","",""
0,"El Hussein Farag Alsayed Mohamad, Sally Awad, Mahy Hassouna Abbas, Heba Abo-Elfetouh Elsheikh","Autogenous dentin-derived membrane as a biologic alternative to collagen membrane for guided bone regeneration in immediate implant placement in the posterior mandible: a randomized clinical trial",2025,"Odontology","","","",8,"2026-01-24 10:27:37","Journal Article","10.1007/s10266-025-01271-6","1618-1255",,,,,,0,0.00,0,4,1,"In implant dentistry, demineralized dentin matrix is frequently utilized as a bone substitute as it contains many growth factors. This study aimed to evaluate the clinical and radiographic outcomes of an autogenous dentin-derived barrier membrane compared with a collagen membrane for guided bone regeneration in immediate dental implant placement in the mandibular posterior region. A total of 40 implants were placed in this randomized clinical study involving 35 patients who required extraction and replacement of non-restorable mandibular premolar or molar teeth with implants. The patients were randomly divided into two equal groups. In Group I, 20 implants were placed immediately after extraction using a dentin-derived barrier membrane, while in Group II, 20 implants were placed immediately with a collagen membrane. Evaluations were performed immediately postoperatively and after 3 and 9 months to assess implant stability, Landry healing index, modified sulcus bleeding index, peri-implant pocket depth, marginal bone loss, and relative bone density. A total of 20 female patients and 15 male patients were enrolled in this study. No statistically significant differences were found between the two groups regarding implant stability, soft tissue parameters, marginal bone loss, and relative bone density at different time intervals (P > 0.05). The dentin-derived barrier membrane appears to be effective for successful guided bone regeneration. Therefore, in implant dentistry, it could be considered a novel, natural collagen membrane and may represent a cost-effective autogenous alternative to commercially available collagen membranes. Trial registration: This study was registered under registration number NCT06615362 on www.clinicaltrials.gov on 26/9/2024.","",""
0,"André Antonio Pelegrine, Carolina Mannina, Ícaro Tiago Moraes da Silva, Sérgio Aguiar de Lima, Alexandre Tedesco, Paulla Ribeiro, Regina Sanglard de Souza, Antonio Carlos Aloise, Marcelo Lucchesi Teixeira, Peter Karyen Moy","A Novel Surgical Technique for Maxillary Alveolar Sealing: Use of a Tunneled Pedicled Connective Tissue Flap in Ridge Preservation Procedures",2025,"The Journal of oral implantology","","","",9,"2026-01-24 10:27:37","Journal Article","10.1563/aaid-joi-D-24-00239","1548-1336",,51,6,491,499,0,0.00,0,10,1,"This case report illustrates the use of a novel design for a tunneled connective tissue pedicled flap in socket sealing for guided bone regeneration procedures, specifically in the management of compromised sockets. The purpose of this flap is to optimize soft tissue healing and esthetics in these situations, permitting primary closure without buccal flap advancement. Initially, after creating the surgical access with a sulcular and a mesial releasing incision, extraction of the fractured tooth and immediate implant placement were performed. A xenograft and collagen membrane were then placed. Subsequently, a tunnel pedicled connective tissue flap was created on the palate and rotated to the buccal, covering the collagen membrane. This approach avoided the need for an additional distal releasing incision, which may compromise a source of blood supply, thereby decreasing tissue nutrition and potentially resulting in loss of vestibular depth. The tunnel allowed for positioning the pedicled connective graft submucosally, maintaining access to the blood supply via the base. The healing of the soft tissues was uneventful with adequate vascularization and rapid epithelialization. After 3 months, reentry was performed using a circular scalpel, and an implant-supported provisional prosthesis was delivered. After 30 days of tissue conditioning, a ceramic crown was placed over the osseointegrated implant, resulting in a satisfactory esthetic outcome. The new flap design, called the tunneled pedicled connective tissue flap, proved effective for alveolar soft tissue sealing, providing adequate nutrition in guided bone regeneration procedures for compromised sockets. Prospective clinical studies with longer follow-up periods are needed to understand better the potential use of this new flap design for alveolar socket sealing and alveolar ridge preservation procedures on a routine basis.","",""
0,"Ingvild Nysæther, Håvard Jostein Haugen, Thaqif El Khassawna, Reem Jamous, Shoresh Afnan, Marco Santacroce, Linda Z Arvidsson, Torben Hildebrand, S Petter Lyngstadaas, Jan Eirik Ellingsen","Clinical Performance of Ultra-Porous TiO2 Scaffold as Bone Graft Substitute in Human Alveolar Ridge Preservation-A Feasibility Study",2025,"Clinical oral implants research","","","",10,"2026-01-24 10:27:37","Journal Article","10.1111/clr.70074","1600-0501",,,,,,0,0.00,0,10,1,"This study evaluates the safety and osteoconductive potential of a ceramic TiO2 scaffold in human alveolar bone, hypothesising that placement in human extraction sockets is safe, supports bone ingrowth and preserves ridge dimensions. Nine subjects requiring the extraction of ≥ 1 premolar or molar tooth were enrolled. Full-thickness mucoperiosteal flaps were elevated. Following tooth extraction, porous ceramic TiO2 scaffolds were adjusted chair-side, placed into the extraction socket and covered by a resorbable collagen membrane. After 6 months of healing, before dental implant placement, a biopsy was performed at the site where the scaffold had been placed. Histomorphometric and micro-CT analyses were made. CBCT images were made at baseline and at 6 months to assess alveolar ridge dimensional changes. Implants placed in regenerated bone were followed for 21 months. Scaffold customisation with chairside adjustment was straightforward. No serious adverse events were observed during the 6 months following scaffold implantation. One scaffold was removed due to an early exposure, while the remaining 9 scaffolds successfully integrated. Two sites presented with minor soft tissue dehiscences at 1-2 weeks, which healed spontaneously. Micro-CT and histology confirmed new bone formation. Soft tissue healing was favourable, with no adverse reactions. Dimensional analysis revealed minimal changes in alveolar ridge width and height, indicating effective preservation of volume. This clinical study confirms that TiO2 scaffolds are a safe and effective option for promoting bone regrowth and preserving volume in human alveolar bone, thereby facilitating bone formation and maintaining ridge dimensions post-extraction. This trial was registered at ClinicalTrials.gov (NCT06269497) on 1 December 2022.","",""
0,"Kanokporn Santavalimp, Jirut Meesane, Juthakarn Thonglam, Kawintip Prasongyuenyong, Prisana Pripatnanont","Fabrication and Characterization of Semi-Resorbable Bioactive Membrane Derived from Silk Fiber Sheet for Guided Bone Regeneration",2025,"Biomimetics (Basel, Switzerland)","","","",11,"2026-01-24 10:27:37","Journal Article","10.3390/biomimetics10110790","2313-7673",,10,11,,,0,0.00,0,5,1,"The barrier membrane is a key component in guided bone regeneration (GBR); however, there is no current commercially available membrane universally suitable for all clinical situations. The semi-resorbable bioactive barrier membrane derived from a silk fiber sheet (SF), polyvinyl alcohol (PVA), and biphasic calcium phosphate (BCP) was fabricated to provide improved physical, mechanical, and bioactive properties. There were four experimental groups: PVA/SF, 1BCP/PVA/SF, 3BCP/PVA/SF, and 5BCP/PVA/SF. All fabricated membranes appeared white in color with a smooth texture; however, SEM images revealed a rougher top surface compared to the bottom surface. FTIR and DSC validated the presence of the SF and PVA with or without BCP. All membranes displayed high hydrophilicity, except the PVA/SF group, which remained hydrophobic on the bottom surface. The water uptake of all groups reached the plateau phase within 10 min. The degradation rate fell within the range of 5-20% over a three-month period. Both fibroblastic and osteoblastic cells attached and survived on the BCP-incorporated membranes, comparable to those observed in the commercially available ossifying collagen membrane. Among the fabricated membranes, the 3BCP/PVA/SF formulation demonstrated the most favorable physical, mechanical, and biological properties for GBR applications.","",""
0,"Sinem Yeniyol, Gülfem Özlü Uçan","Short-term retrospective analysis of radiographic evaluation of graft height changes after maxillary sinus floor augmentation with xenograft and simultaneous dental implant placement: a two-dimensional radiographic study",2025,"BMC oral health","","","",12,"2026-01-24 10:27:37","Journal Article","10.1186/s12903-025-07356-6","1472-6831",,25,1,1920,,0,0.00,0,2,1,"Progressive sinus pneumatization, stable sinus graft height and shrinkage of the graft material after maxillary sinus augmentation represent limitations for clinical practice. Seventy-eight maxillary sinus floor augmentations and 83 dental implant positions were performed on 60 patients. The lateral window approach was used for maxillary sinus floor augmentation. A collagenated porcine bone xenograft (OsteoBiol® Gen-Os®, Tecnoss®, Giaveno, Italy) and a collagen membrane (OsteoBiol® Evolution, Tecnoss®, Giaveno, Italy) were used as grafting materials. Vertical bone gain was analyzed immediately after surgery (T1) and after 4 months (T2) via panoramic radiographic measurements with respect to residual bone height (T0), which was measured preoperatively. Graft height changes were evaluated with respect to implant location, diameter, length, brand and sinus graft width. The mean vertical bone gain per implant following simultaneous maxillary sinus augmentation at sites with a residual bone height of less than 4 mm (11.14 ± 1.87 mm) was the highest among all groups (p < 0.001) at the time of baseline surgery. The mean vertical bone gain at the grafted sinus height was significantly lower at 4 months (13.78 ± 1.24 mm) than at baseline (14.58 ± 1.31 mm) (p < 0.001). Four months after baseline surgery, a statistically significant decrease of 5.49% in the change in graft height was associated with graft contraction (p < 0.001). When the mean graft height changes were compared according to the implant location, diameter, length, brand and sinus graft width, no statistically significant differences were observed (p > 0.05). Within the limits of this retrospective study, collagenated porcine bone xenografts can be used successfully as a sinus augmentation material with simultaneous implant positioning and may contribute to improved graft shrinkage in the short term.","",""
0,"Ana Maira Pereira Baggio, Arthur Henrique Alécio Viotto, Izabela Fornazari Delamura, Vinicius Ferreira Bizelli, Ricardo Garcia Mureb Jacob, Ciro Borges Duailibe de Deus, Rodrigo Faria Neiva, Leonardo Perez Faverani, Ana Paula Farnezi Bassi","Comparative in vivo evaluation of cross-linked and non-cross-linked collagen membranes for guided bone regeneration in rat calvarial defects",2025,"Brazilian oral research","","","",13,"2026-01-24 10:27:37","Journal Article","10.1590/1807-3107bor-2025.vol39.110","1807-3107",,39,,,,0,0.00,0,9,1,"Guided bone regeneration (GBR) is a critical strategy for repairing large bone defects. This study aimed to assess the osteopromotive potential of a porcine cross-linked collagen membrane in critical calvaria-defects in rats. Seventy-two rats were divided into three groups: blood clot (CG - negative control), Bio-Gide® membrane (BG - positive control), and Ossix Plus® membrane (OSX - test). The defects were covered according to each group, and the experimental times were 7, 15, 30, and 60 days postoperatively. The collected samples were evaluated by histometric analysis, inflammatory profile, immunohistochemistry, and micro-computed tomography (micro-CT). At 7 days, no significant differences in bone neoformation were observed. At 15 days, the OSX group showed increased new bone formation compared to CG (p = 0.031). At 30 days, the BG group exhibited the most significant increase compared to both OSX (p < 0.001) and CG (p < 0.001). At 60 days, OSX demonstrated the highest osteopromotive potential, significantly outperforming CG (p < 0.001) and BG (p < 0.001). MicroCT analysis revealed that the OSX group had a bone volume (BV) of 17.33 ± 1.74 mm3, significantly higher than BG (8.06 ± 1.26 mm3, p < 0.05). The cross-linked collagen membrane was biologically more favorable for bone regeneration being a promising option for GBR procedures.","",""
0,"Stefan P Bienz, Philippe C Deggeller, Riccardo D Kraus, Marina Green Buzhor, Daniel S Thoma, Ronald E Jung","Evaluation of a Novel Bioresorbable Device for Guided Bone Regeneration: An In Vitro CBCT Study on Pig Jaws",2025,"International journal of dentistry","","","",14,"2026-01-24 10:27:37","Journal Article","10.1155/ijod/2617319","1687-8728",,2025,,2617319,,0,0.00,0,6,1,"To compare the volume stability of guided bone regeneration (GBR) on peri-implant bone dehiscence defects during flap closure using a novel bioresorbable device with a deproteinized bovine bone mineral (DBBM) or an L-shaped DBBM with 10% collagen (DBBM-C). A bioresorbable device was designed and printed using a medical-grade polyglycolide-colactide copolymer (PGLA). Twenty peri-implant box-shaped bone defects were created in 10 pig mandibles. GBR procedures were performed with: device (device + DBBM + collagen membrane) or L-shape (L-shaped DBBM-C + collagen membrane + fixation pins). Cone-beam computed tomography (CBCT) scans were carried out prior and after wound closure. The horizontal thickness of the augmentation at the buccal implant shoulder, procedure duration, and difficulty of each GBR procedure were recorded. No statistically significant differences for the horizontal thickness of the augmentation at the buccal implant shoulder were obtained (p=0.8652). For the device, the median measured 2.35 mm (first quartile [Q1]: 2.03; third quartile [Q3]: 2.68) and and for L-shape it was 3.05 mm (Q1:2.48; Q3:3.23). The amount of time for the procedure was statistically significantly lower with 149.5 s using the device (Q1:127.25; Q3:160.5) compared to 206.5 s (Q1:198.75; Q3:236.75) using L-shape (p=0.0039). Difficulty was statistically significantly lower for the device with 2 (Q1:1; Q3:3) compared to 5 (Q1:4; Q3:5.25) for L-shape (p=0.0020). GBR with the device in combination with DBBM and a collagen membrane led to a similar amount of horizontal thickness of the augmentation as an L-shaped DBBM-C with a collagen membrane and fixation pins. The procedure with the device was significantly faster and easier for the clinician.","",""
0,"Matthijs Hindryckx, Thomas De Bruyckere, Sonja Hitz-Steiger, Lorenz Seyssens, Retis Shtino, Faris Younes, Daniel Thoma, Jan Cosyn","A Multi-Center RCT Comparing Titanium-Reinforced dPTFE Membrane to Collagen Membrane in Horizontal Bone Augmentation at Single Sites in the Anterior Maxilla: Clinical and Histological Outcomes",2025,"Clinical implant dentistry and related research","","","",15,"2026-01-24 10:27:37","Journal Article","10.1111/cid.70097","1708-8208",,27,6,,,0,0.00,0,8,1,"To compare a dPTFE membrane to a collagen membrane in guided bone regeneration (GBR) for horizontal bone augmentation at single sites in the anterior maxilla in terms of alveolar width and bone quality, as clinically and histologically assessed. Patients with a class 4 defect (Benic and Hämmerle 2014) at a single site in the anterior maxilla (15-25) were recruited in five centers. Following flap elevation and conditioning of the recipient site, they were randomly allocated to the dPTFE membrane group or the collagen membrane group. All patients were treated with a 1:1 mixture of autogenous bone and DBBM. Nine months following bone augmentation, re-entry was performed, intra-surgical clinical measurements were registered, and core biopsies were obtained for histological analyses. Thirty-six patients were randomized (dPTFE membrane group: 8 females, 10 males, mean age 39; collagen membrane group: 14 females, 4 males, mean age 51) and all but one underwent re-entry. GBR was effective in both groups (p < 0.001) yet followed a different pattern over time (p = 0.010) with a higher postoperative alveolar width in the collagen membrane group followed by more graft resorption. At re-entry, the estimated marginal mean alveolar width was 7.0 mm in the dPTFE membrane group and 6.5 mm in the collagen membrane group at re-entry, without statistically significant differences between the groups (p = 0.326). However, infection occurred in 6/18 patients treated with a dPTFE membrane group versus in none treated with a collagen membrane. Clinical assessment at re-entry identified fibrous tissue at the buccal aspect in 7/18 (39%) patients treated with a dPTFE membrane and in 8/17 (47%) patients treated with a collagen membrane, without statistically significant differences between the groups (p = 0.738). Histomorphometric analyses showed newly formed bone in both groups (> 30%) and a minimal amount of DBBM particles (~5%), mostly being in intimate contact with surrounding newly formed bone (~70%). The non-mineralized tissue fraction was 5% higher in the dPTFE membrane group (p = 0.020). There were no significant differences between the groups for other histological outcome measures. Alveolar width enabled implant installation at 9 months in both groups, yet dPTFE membrane was prone to infection. In both groups, fibrous tissue at the buccal aspect was common and newly formed bone was consistently observed. ClinicalTrials.gov identifier: NCT05426616.","",""
0,"Carlotta Dionigi, Erik Regidor, Anna Trullenque-Eriksson, Jan Derks, Mariano Sanz, Alberto Ortiz-Vigón","The Use of a Resorbable Membrane as an Adjunct to a Xenogeneic Bone Replacement Graft in the Reconstructive Surgical Therapy of Peri-Implantitis: 3-Year Results of a Randomised Clinical Trial",2026,"Journal of clinical periodontology","","","",16,"2026-01-24 10:27:37","Journal Article","10.1111/jcpe.70057","1600-051X",,53,2,268,285,0,0.00,0,6,1,"To evaluate the effect of the adjunctive use of a resorbable collagen membrane in the reconstructive surgical therapy of peri-implantitis. Forty-three patients (43 implants) diagnosed with peri-implantitis underwent surgical treatment using a reconstructive approach, which included a bone substitute material with (test) or without (control) a resorbable collagen membrane. Supportive peri-implant treatment was administered biannually during the 3-year follow-up period. Clinical outcomes, such as probing pocket depth (PPD), bleeding on probing (BOP), suppuration on probing (SOP), marginal mucosal level (REC) and keratinised mucosa width (KM), were recorded at baseline, as well as at 6, 12 and 36 months. Radiographic marginal bone levels (MBLs) and patient-reported outcomes (PROs) were also evaluated. The primary outcome was a composite measure consisting of PPD ≤ 5 mm, absence of BOP/SOP and buccal REC of ≤ 1 mm. A second composite outcome, termed 'disease resolution', was also assessed, defined as PPD ≤ 5 mm, BOP at ≤ 1 site and complete absence of SOP. Out of the 43 participants, 8 were lost to follow-up, 2 experienced implant loss and 1 was surgically re-treated. At 3 years, the composite outcome was achieved for 25.0% of implants (test: 17.6%; control: 27.8%), while disease resolution was achieved for 31.2% (test: 29.4%; control: 27.8%). Overall, PPD and BOP were reduced by 3.6 ± 3.2 mm and 37.5% ± 42.1%, respectively. Changes in buccal REC and KM were 0.5 ± 1.3 and 1.1 ± 1.5 mm, respectively. An overall bone gain (MBL change) of 1.0 ± 2.2 mm was observed. PROs were favourable. No statistically significant differences were observed between groups. Adding a collagen membrane to a bone substitute material in the surgical treatment of peri-implantitis did not yield any benefits regarding clinical, radiographic or patient-reported outcomes. ISRCTN67095066 (https://www.isrctn.com/ISRCTN67095066).","",""
