Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Wenbo Du, Yadong Guo, Janak Lal Pathak, Chen Xiaoshi, Hanfu Su, Liping Wang","Harnessing and Optimizing α-TCP for Oral Tissue Engineering and Regenerative Dentistry",2026,"International dental journal","","","",2,"2026-01-24 10:24:14","Journal Article","10.1016/j.identj.2025.109288","1875-595X",,76,1,109288,,0,0.00,0,6,1,"α-Tricalcium phosphate (α-TCP), a resorbable calcium phosphate bioceramic, has emerged as a promising biomaterial for oral tissue regeneration due to its exceptional osteoconductive properties and compositional similarity to natural bone. During hydrolysis, α-TCP releases calcium (Ca²⁺) and phosphate (PO₄³⁻) ions that actively promote tissue mineralization, making it particularly valuable for applications in periodontal bone repair, periapical lesion treatment, and dental hard tissue remineralization. However, while α-TCP demonstrates excellent initial osteogenic activity, its rapid degradation kinetics in physiological environments often lead to premature structural collapse, localized hyperphosphatemia, and inconsistent bone formation outcomes. This review examines the current applications of α-TCP in oral medicine, with particular focus on its clinical use in apexification, alveolar ridge preservation, and guided bone regeneration. We critically analyse the material's limitations, including its mechanical instability in load-bearing sites and unpredictable resorption profiles that may hinder long-term regenerative outcomes. Emerging strategies to overcome these challenges are discussed, such as the development of composite systems combining α-TCP with β-TCP, hydroxyapatite, or biodegradable polymers to achieve optimized degradation rates and enhanced mechanical performance. Furthermore, we explore innovative approaches in material design, including surface functionalization with bioactive molecules and the fabrication of three-dimensional printed (3D-printed) α-TCP scaffolds with controlled porosity. The review concludes by identifying key research directions for the field, emphasizing the need for improved in vivo degradation models, standardized clinical evaluation protocols, and the development of smart α-TCP composites capable of spatiotemporal control over ion release. By addressing these challenges, α-TCP-based materials may realize their full potential as next-generation solutions for oral tissue engineering and regenerative dentistry. Furthermore, this review uniquely synthesizes the literature by grouping findings according to key performance outcomes - including mechanical strength, degradation kinetics, and osteogenic efficacy - to provide a clear, comparative analysis of how different material design strategies directly influence biological and functional results.","",""
0,"Congcong Li, Li Zhao, Xiaotao Chen, Aikepaer Aierken, Min Yu, Chuifan Kong, Wufanbieke Baheti","Characterization and biocompatibility evaluation of a Ti@HA-GO@IL-4 bioactive composite coating for guided bone regeneration in dental implant applications",2025,"BMC oral health","","","",3,"2026-01-24 10:24:14","Journal Article","10.1186/s12903-025-06999-9","1472-6831",,25,1,1762,,0,0.00,0,7,1,"Pure titanium and titanium alloy implants have been widely utilized in dental implantology due to their excellent biocompatibility and favorable elastic modulus. However, the inherent bioinertness of titanium-based implant surfaces often results in suboptimal osseointegration with surrounding bone tissue. Consequently, surface modification is essential to enhance the osseointegrative capacity of titanium implants. We fabricated hydroxyapatite-graphene oxide (HA-GO) coatings via electrochemical deposition and systematically compared four distinct protein loading methods. Ultimately, we developed a hydroxyapatite-graphene oxide/interleukin-4 (Ti@HA-GO@IL-4) coating on pure titanium substrates to investigate its physicochemical properties and biocompatibility. The composite coating was successfully fabricated on pure titanium substrates, inducing significant surface modifications including the incorporation of bioactive functional groups, enhanced hydrophilicity, and altered surface morphology. Comparative characterization revealed that the composite coating exhibited superior hydrophilic properties, improved mechanical compatibility with bone tissue, stable Interleukin-4 (IL-4) adsorption and sustained-release behavior, as well as excellent biosafety confirmed by proliferation and adhesion assays using mouse embryo osteoblast precursor (MC3T3-E1) cells, when compared to unmodified titanium controls. Ti@HA-GO@IL-4 represents a composite coating material with exceptional physicochemical properties and biological performance. This material demonstrates efficient IL-4 loading capacity and sustained release characteristics, thereby effectively promoting osteogenesis. These findings provide valuable insights for developing bioactive functional materials to enhance implant osseointegration.","",""
0,"Zhiyang Zheng, Jingzhe Gao, Jianglong Chen, Tingxuan Ma, Huilin Yang, Haiyan Zhang, Jiaxue Jiang, Ning Zhang, Xia Lei","Silk fibroin nanofibers for infectious bone defect repair: From structural functionalization to immune-regenerative translation",2026,"Colloids and surfaces. B, Biointerfaces","","","",4,"2026-01-24 10:24:14","Journal Article","10.1016/j.colsurfb.2025.115223","1873-4367",,258,,115223,,0,0.00,0,9,1,"Infected bone defects (IBDs) present a major clinical challenge, requiring simultaneous infection clearance, immune modulation, and guided bone regeneration. This complex pathology poses a severe test for existing biomaterials. As a natural protein-based material, silk fibroin nanofibers (SFNs) offer an ideal solution due to their excellent biocompatibility, tunable degradation, and unparalleled structural and functional plasticity. This review systematically describes key engineering strategies-from ion doping and nanocomposite integration to surface modification-that synergistically endow SFNs with potent antibacterial, immunomodulatory, and osteoinductive properties. Furthermore, smart SFN systems responsive to pH, enzymes, or light stimuli enable targeted drug delivery and precise infection control. Mechanistically, we highlight how SFNs orchestrate an ordered transition of the infected microenvironment from a pro-inflammatory to a pro-reparative state by regulating key signaling pathways such as NF-κB, JAK/STAT, and BMP/Smad. Although preclinical results are promising, critical hurdles to clinical translation remain, including batch-to-batch consistency, sterilization compatibility, and scalable manufacturing. Looking ahead, the convergence of SFNs with 4D printing and bioelectronics will undoubtedly usher in a new era of personalized, intelligent scaffolds for precision-guided bone repair.","",""
0,"Mohammad Golrokhian, Haleh Fakhimi Rezaei, Maryam Rezaeianjam, Bita Moslem, Kimia Naderpour, Amir Abbas Seraji","Recent advances and clinical potential of hyaluronic acid methacrylate (HAMA)/ceramic composites in oral and dental regenerative therapies: A comprehensive review",2025,"Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie","","","",5,"2026-01-24 10:24:14","Journal Article","10.1016/j.biopha.2025.118590","1950-6007",,192,,118590,,0,0.00,0,6,1,"Hyaluronic acid methacrylate (HAMA) has emerged as a promising biomaterial for oral and dental applications due to its inherent biocompatibility, controllable biodegradability, and tunable mechanical properties. The incorporation of ceramic components (e.g., hydroxyapatite, tricalcium phosphate, bioactive glass) into HAMA-based composites synergistically enhances their mechanical robustness, bioactivity, and osteogenic capacity, thereby expanding their utility in dental tissue engineering, periodontal regeneration, and implant surface functionalization. This review provides a comprehensive analysis of recent advancements in the design, fabrication, and application of HAMA/ceramic composites. Our analysis of the literature reveals that these composites demonstrate significant promise: they enhance compressive modulus, support high cell viability in 3D-bioprinted constructs, and achieve sustained release of antimicrobials and ions to concurrently combat infection and promote osteogenesis. Key findings indicate their efficacy in guided bone regeneration, periodontal defect repair, where they reduce inflammatory markers and inhibit periodontal pathogens, and as bioactive implant coatings that improve osseointegration. Despite these advancements, significant challenges persist in scalability, long-term structural stability, and clinical translation. By integrating insights from materials science, cellular biology, and clinical dentistry, this review concludes that HAMA/ceramic composites represent a paradigm-shifting platform for next-generation dental therapies. Their unique combination of properties positions them to overcome the limitations of conventional biomaterials, though future efforts must focus on standardizing fabrication protocols and validating their efficacy in controlled human trials.","",""
0,"Kai Chen, Ping Li, Qiang Guan, Xuenan Gu, Li Zhao, Linjun Huang, Chenyang Huang, Yu Qin, Chunhao Yu, Ting Zhang, Hejia Li, Yongcan Huang, Yufeng Zheng","Biodegradable Zinc-Based Alloys for Guided Bone Regeneration Membranes: Feasibility, Current Status, and Future Prospects",2025,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","","","",6,"2026-01-24 10:24:14","Journal Article","10.1002/advs.202506513","2198-3844",,12,40,,,0,0.00,0,13,1,"The guided bone regeneration (GBR) technique is an effective method for treating inadequate alveolar ridge bone mass. The choice of barrier membrane materials plays a crucial role in the success of this technique. Recently, biodegradable zinc (Zn)-based metallic barrier membranes have been extensively investigated as a novel option for alveolar bone defect repair. Although in vitro and animal studies using Zn-based GBR membranes have shown some promising results, it remains uncertain whether these successes can be replicated in humans. In this review article, the clinical requirements for GBR membranes are discussed and the feasibility of Zn-based alloys as a potential new option is assessed. Current advancements in the development of Zn-based GBR membranes through alloying, surface modification, composite methods, and additive manufacturing techniques are also summarized. Importantly, several challenges persist, including stress corrosion, creep, and the need to balance osteogenesis with antimicrobial efficacy, which must be addressed in future studies. Overall, Zn-based barrier membranes represent a biodegradable and multifunctional solution for enhancing bone regeneration in dental applications.","",""
0,"Daniel Diehl, Vincent Kabst, Tim Bürgel, Thomas Dittmar, Hagen S Bachmann, Anton Pembaur, Anton Friedmann","Hyaluronic acid promotes biomineralization of osteoblast-like cells - observations on two different barrier membranes",2025,"International journal of implant dentistry","","","",7,"2026-01-24 10:24:14","Journal Article","10.1186/s40729-025-00646-2","2198-4034",,11,1,58,,0,0.00,0,7,1,"Guided bone regeneration (GBR) relies on biocompatible membranes to support osteogenesis. 1,4-butanediol diglycidyl ether (BDDE)-crosslinked hyaluronic acid (xHyA) has shown promise in enhancing bone regeneration, yet its mechanisms remain unclear. This study evaluates the osteogenic effects of xHyA-functionalized native pericardium collagen membrane (NPCM) and ribose-crosslinked collagen membrane (RCCM) using an airlift culture model with SaOS-2 cells. Transcriptomic changes following xHyA treatment were also investigated. SaOS-2 cells were cultured on NPCM and RCCM, with or without xHyA functionalization. Cytocompatibility, alkaline phosphatase (ALP) activity, mineralization (Von Kossa staining), and RNA sequencing were assessed. Differential gene expression and pathway enrichment analyses were conducted on cells exposed to two xHyA concentrations. Both membrane types supported cell viability, though NPCM allowed cellular infiltration while RCCM maintained barrier integrity. xHyA significantly enhanced ALP activity and mineral deposition across both substrates. RNA sequencing revealed minimal upregulation of classical osteogenic genes but identified differential expression in pathways related to focal adhesion, VEGF signaling, and stem cell differentiation. IGF1R, FYN, and MAPK14 were consistently upregulated regardless of xHyA concentration. xHyA functionalization enhances osteogenic activity, evidenced by increased ALP and mineralization, likely via modulation of cell-matrix interactions rather than classical osteogenic gene activation. These findings support using xHyA-functionalized membranes in GBR and warrant further investigation in vivo.","",""
0,"Tongbin Liu, Akram Hassan, Matheel Zohair Yousif Alrawas, Caiyun Cui, Zaihan Ariffin","Precise copper ion release and recovery in polycaprolactone nanofiber scaffold: an antibacterial and osteogenic synergistic strategy for guided bone regeneration",2025,"Frontiers in cell and developmental biology","","","",8,"2026-01-24 10:24:14","Journal Article","10.3389/fcell.2025.1650537","2296-634X",,13,,1650537,,0,0.00,0,5,1,"Infection control and bone regeneration remain major challenges in orthopedic therapy. To address these issues, we developed a multifunctional guided bone regeneration (GBR) nanofibrous material based on electrospun polycaprolactone (PCL). This material combines antibacterial and osteogenic properties using polydopamine (PDA) and copper ions (CuCu2+). PCL nanofibers were produced via electrospinning, and Cu2+ ions were introduced through PDA-mediated surface modification to enable pH-responsive binding and controlled release. The material's physicochemical properties were evaluated through structural analysis, mechanical testing, and release kinetics. Biological performance was tested using antibacterial assays and osteoblast (MC3T3-E1) cell cultures, including assessments of cell proliferation and key osteogenic gene expression (Runx2, Osx, ALP, OCN). The PCL-PDA-Cu composite showed strong structural integrity and mechanical stability. At a Cu2+ concentration of 0.1 M, it demonstrated: 1) strong antibacterial activity; 2) improved osteoblast proliferation; and 3) increased expression of osteogenic genes. The pH-dependent release system maintained effective Cu2+ levels while reducing cytotoxicity. By integrating PDA-mediated Cu2+ coordination with PCL nanofibers, we created a multifunctional platform that balances antimicrobial defense and bone regeneration. This controlled ion delivery strategy shows great promise for bone tissue engineering, especially in infection-prone environments.","",""
0,"Zhe Shen, Ya-Wen Zhu, Yu-Wen Wei, You Zhou, Yan Xu, Wei Chen, Jing Qiu","Enhanced Osteogenic Activity of a Titanium Mesh Modified with Magnesium-Doped Nanowires for Peri-Implant Guided Bone Regeneration: In Vitro and In Vivo",2025,"ACS biomaterials science & engineering","","","",9,"2026-01-24 10:24:14","Journal Article","10.1021/acsbiomaterials.4c01854","2373-9878",,11,5,2664,2676,0,0.00,0,7,1,"Titanium mesh is a promising barrier membrane for the reconstruction of alveolar bone defects, with the quality and volume of alveolar bone being critical factors impacting the initial stability and success rate of implants. The objective of this study is to integrate bioactive magnesium ions and nanowire structures into a titanium mesh surface (Mg-NW-Ti) and further investigate its surface characteristics and osteogenic bioactivity in vitro and in vivo. Mg-NW-Ti was effectively synthesized through a series of chemical reactivity tests, and its morphology, roughness, hydrophilicity, elemental composition, and ion release were characterized. The biological effects of Mg-NW-Ti on MC3T3-E1 cells were assessed and compared with commercially pure titanium (CP-Ti) and nanowire-modified titanium (NW-Ti). In addition, a peri-implant bone defect model of rabbit mandibular alveolar bone was constructed to evaluate the effects of Mg-NW-Ti mesh on bone regeneration and osseointegration of the implant. The resultant Ti surface appeared as a nanowire structure under scanning electron microscopy with higher surface roughness and hydrophilicity compared to the CP-Ti. The X-ray photoelectron spectroscopy and ion release analysis demonstrated successful loading of magnesium ions onto the titanium surface and effective release into the surroundings. In vitro Mg-NW-Ti exhibited good biocompatibility and significantly enhanced proliferation and differentiation of MC3T3-E1, while the results of the in vivo study demonstrated that the Mg-NW-Ti mesh exhibited a beneficial impact on bone regeneration and implant osseointegration. In conclusion, this novel surface modification of titanium mesh may serve as an effective strategy for optimizing the osteogenic functionality of titanium mesh and harnessing its potential for increased application value.","",""
0,"Shaohui Guo, Minxuan Yang, Zhilang Xu, Liming Ge, Changdao Mu, Defu Li","Sandwich-like chitosan/collagen barrier membrane with passivated magnesium mesh as the skeleton",2025,"International journal of biological macromolecules","","","",10,"2026-01-24 10:24:14","Journal Article","10.1016/j.ijbiomac.2025.142590","1879-0003",,308,,142590,,0,0.00,0,6,1,"Guided bone regeneration (GBR) technique is a standard therapy for reconstructing alveolar bone defects clinically, with the GBR membrane serving as the key medical device in this technique. However, the most commonly used collagen barrier membranes usually have poor mechanical properties and are prone to collapse during clinical use. Herein, a sandwich-like barrier membrane was developed with crosslinked chitosan as dense layer, crosslinked collagen as loose layer and passivated magnesium mesh as the skeleton. Surface modification has improved the corrosion resistance of magnesium mesh. Thanks to the introduction of magnesium mesh skeleton and crosslinking modification, the mechanical properties and supporting effects of barrier membrane have been improved. The dense layer of barrier membrane showed dense structure while the loose layer showed porous structure as expected. The barrier membrane showed good antibacterial performance against gram-positive and gram-negative bacteria owing to the antibacterial activity of chitosan and the added chlorhexidine acetate. Furthermore, the barrier membrane met the requirements of biocompatibility for implanted biomaterials. Interestingly, the barrier membrane had good anti-inflammatory activity to accelerate the transition from inflammatory to proliferative stage and can promote osteogenic differentiation of MC3T3-E1 cells. Overall, the sandwich-like barrier membrane has a wide application prospect to guide bone regeneration.","",""
0,"Yilin Yang, Tianyi Tong, Xin Li, Hong Zheng, Shiyu Yao, Jiayin Deng, Qi Zhang, Zihao Liu, Xin Huang, Hongjie Li, Yuzhu Mu, Shiqing Ma","The Phase-Transited Lysozyme Coating Modified Small Intestinal Submucosa Membrane Loaded with Calcium and Zinc Ions for Enhanced Bone Regeneration",2025,"Advanced healthcare materials","","","",11,"2026-01-24 10:24:14","Journal Article","10.1002/adhm.202404564","2192-2659",,14,10,,,0,0.00,0,12,1,"Bone defects caused by severe trauma, tumors, infections and diseases remain a global challenge due to limited natural regeneration capacity of bone tissue in large-scale or complex injuries. Guided bone regeneration (GBR) has emerged as a pivotal technique in addressing these issues, relying on barrier membranes to facilitate osteoprogenitor cell infiltration. Current clinical GBR membranes function solely as physical barriers, lacking antibacterial and osteoinductive properties, which underscores the need for advanced alternatives. This study focuses on resorbable GBR membranes made from small intestinal submucosa (SIS), known for biocompatibility and tissue regeneration but hindered by low mechanical strength and rapid degradation. In addition, SIS lacks both antibacterial properties and strong osteogenic capabilities. Enhancements involve crosslinking treatment and dual incorporation of calcium (Ca2+) and zinc (Zn2+), which address the physical property shortcomings and synergistically boost osteoinductivity by activating osteogenic signaling pathways. Additionally, phase-transited lysozyme (PTL) nanofilm technique enables efficient ion loading and controlled release, while offering antibacterial properties. In this study, a multifunctional SIS membrane is constructed by PTL-ions layers, providing a potential solution to the challenge of clinical bone defects.","",""
0,"Cristina Vallecillo, María T Osorio, Nuria Infante, María Jesús Ávalos, Marta Vallecillo-Rivas, Christopher D Lynch, Manuel Toledano","In Vitro Degradation of Collagen-Based Membranes for Guided Bone Regeneration After Zn-Ions or Doxycycline Functionalization",2024,"Polymers","","","",12,"2026-01-24 10:24:14","Journal Article","10.3390/polym16223109","2073-4360",,16,22,,,0,0.00,0,7,2,"Collagen-based membrane is the most commonly used biomaterial for guided bone and tissue regeneration; however, its barrier function can be threatened by its rapid degradation pattern, affecting the success of the regeneration process. Differences in the origin and functionalization of the membrane to obtain better properties can alter the degradation rate. The objective of this study was to examine the biodegradation pattern of two commercially available collagen membranes (Jason® and Collprotect®) manufactured using porcine pericardium or dermis, doped or not with zinc-ions or doxycycline, in a period up to 21 days. The membrane specimens were subjected to hydrolytic and bacterial degradation tests. The different immersion times were carried out from 12 h up to 21 days. At each time point, quantitative measurements of thickness and weight were made using a digital caliper and an analytic microbalance, respectively. ANOVA and Student-Newman-Keuls tests were carried out for comparison purposes (p < 0.05). The differences between time-points within the same membranes and solutions were assessed by pairwise comparisons (p < 0.001). Unfunctionalized Jason membrane made of porcine pericardium attained the highest resistance to both degradation tests. The functionalization of the membranes did not alter the biodegradation patterns. All the membranes completely degraded before 48 h in the bacterial collagenase solution, which was the most aggressive test.","",""
0,"Seyedeh Fatemeh Hosseini, Atena Galefi, Saadi Hosseini, Alireza Shaabani, Naser Farrokhi, Mehdi Jahanfar, Mohammad Nourany, Shahin Homaeigohar, Atefeh Alipour, Hosein Shahsavarani","Magnesium oxide nanoparticle reinforced pumpkin-derived nanostructured cellulose scaffold for enhanced bone regeneration",2024,"International journal of biological macromolecules","","","",13,"2026-01-24 10:24:14","Journal Article","10.1016/j.ijbiomac.2024.136303","1879-0003",,281,,136303,,0,0.00,0,10,2,"Considering global surge in bone fracture prevalence, limitation in use of traditional healing approaches like bone grafts highlights the need for innovative regenerative strategies. Here, a novel green fabrication approach has reported for reinforcement of physicochemical performances of sustainable bioinspired extracellular matrix (ECM) based on decellularized pumpkin tissue coated with Magnesium oxide nanoparticles (hereafter called DM-Pumpkin) for enhanced bone regeneration. Compared to uncoated scaffold, DM-Pumpkin exhibited significantly improved surface roughness, mechanical stiffness, porosity, hydrophilicity, swelling, and biodegradation rate. Obtained nanoporous structure provides an ideal three-dimensional microenvironment for the attachment, migration and osteo-induction in human adipose-derived mesenchymal stem cells (h- AdMSCs). Calcium deposition and mineralization, alkaline phosphatase activity, and SEM imaging of the cells as well as increased expression of bone-related genes after 21 days incubation confirmed capability of DM-Pumpkin in mimicking the biological properties of bone tissue. The presence of MgONPs had a silencing effect on inflammatory factors and improved wound closure, verified by in vivo studies. Increased expression of collagen type I and osteocalcin in the h- AdMSCs cultured on DM-Pumpkin compared to control further corroborated gained results. Altogether, boosting physicochemical and biological properties of DM-Pumpkin due to surface modification is a promising approach for guided bone regeneration.","",""
0,"Behzad Shiroud Heidari, Jagan Mohan Dodda, Labiba K El-Khordagui, Maria Letizia Focarete, Peter Maroti, Luca Toth, Serafina Pacilio, Salma E El-Habashy, Joshua Boateng, Ovidio Catanzano, Nitin Sahai, Lingjun Mou, Minghao Zheng","Emerging materials and technologies for advancing bioresorbable surgical meshes",2024,"Acta biomaterialia","","","",14,"2026-01-24 10:24:14","Journal Article","10.1016/j.actbio.2024.06.012","1878-7568",,184,,1,21,0,0.00,0,13,2,"Surgical meshes play a significant role in the treatment of various medical conditions, such as hernias, pelvic floor issues, guided bone regeneration, and wound healing. To date, commercial surgical meshes are typically made of non-absorbable synthetic polymers, notably polypropylene and polytetrafluoroethylene, which are associated with postoperative complications, such as infections. Biological meshes, based on native tissues, have been employed to overcome such complications, though mechanical strength has been a main disadvantage. The right balance in mechanical and biological performances has been achieved by the advent of bioresorbable meshes. Despite improvements, recurrence of clinical complications associated with surgical meshes raises significant concerns regarding the technical adequacy of current materials and designs, pointing to a crucial need for further development. To this end, current research focuses on the design of meshes capable of biomimicking native tissue and facilitating the healing process without post-operative complications. Researchers are actively investigating advanced bioresorbable materials, both synthetic polymers and natural biopolymers, while also exploring the performance of therapeutic agents, surface modification methods and advanced manufacturing technologies such as 4D printing. This review seeks to evaluate emerging biomaterials and technologies for enhancing the performance and clinical applicability of the next-generation surgical meshes. STATEMENT OF SIGNIFICANCE: In the ever-transforming landscape of regenerative medicine, the embracing of engineered bioabsorbable surgical meshes stands as a key milestone in addressing persistent challenges and complications associated with existing treatments. The urgency to move beyond conventional non-absorbable meshes, fraught with post-surgery complications, emphasises the necessity of using advanced biomaterials for engineered tissue regeneration. This review critically examines the growing field of absorbable surgical meshes, considering their potential to transform clinical practice. By strategically combining mechanical strength with bioresorbable characteristics, these innovative meshes hold the promise of mitigating complications and improving patient outcomes across diverse medical applications. As we navigate the complexities of modern medicine, this exploration of engineered absorbable meshes emerges as a promising approach, offering an overall perspective on biomaterials, technologies, and strategies adopted to redefine the future of surgical meshes.","",""
0,"Cristian Balducci, Annj Zamuner, Martina Todesco, Andrea Bagno, Antonella Pasquato, Giovanna Iucci, Federica Bertelà, Chiara Battocchio, Luca Tortora, Luca Sacchetto, Paola Brun, Eriberto Bressan, Monica Dettin","Resorbable engineered barrier membranes for oral surgery applications",2024,"Journal of biomedical materials research. Part A","","","",15,"2026-01-24 10:24:14","Journal Article","10.1002/jbm.a.37752","1552-4965",,112,11,1960,1974,0,0.00,0,13,2,"Population aging, reduced economic capacity, and neglecting the treatments for oral pathologies, are the main causal factors for about 3 billion individuals who are suffering from partial/total edentulism or alveolar bone resorption: thus, the demand for dental implants is increasingly growing. To achieve a good prognosis for implant-supported restorations, adequate peri-implant bone volume is mandatory. The Guided Bone Regeneration (GBR) technique is one of the most applied methods for alveolar bone reconstruction and treatment of peri-implant bone deficiencies. This technique involves the use of different types of membranes in association with some bone substitutes (autologous, homologous, or heterologous). However, time for bone regeneration is often too long and the bone quality is not simply predictable. This study aims at engineering and evaluating the efficacy of modified barrier membranes, enhancing their bioactivity for improved alveolar bone tissue regeneration. We investigated membranes functionalized with chitosan (CS) and chitosan combined with the peptide GBMP1α (CS + GBMP1α), to improve bone growth. OsseoGuard® membranes, derived from bovine Achilles tendon type I collagen crosslinked with formaldehyde, were modified using CS and CS + GBMP1α. The functionalization, carried out with 1-ethyl-3-(3 dimethylaminopropyl)carbodiimide and sulfo-N-Hydroxysuccinimide (EDC/sulfo-NHS), was assessed through FT-IR and XPS analyses. Biological assays were performed by directly seeding human osteoblasts onto the materials to assess cell proliferation, mineralization, gene expression of Secreted Phosphoprotein 1 (SPP1) and Runt-Related Transcription Factor 2 (Runx2), and antibacterial properties. Both CS and CS + GBMP1α functionalizations significantly enhanced human osteoblast proliferation, mineralization, gene expression, and antibacterial activity compared to commercial membranes. The CS + GBMP1α functionalization exhibited superior outcomes in all biological assays. Mechanical tests showed no significant alterations of membrane biomechanical properties post-functionalization. The engineered membranes, especially those functionalized with CS + GBMP1α, are suitable for GBR applications thanks to their ability to enhance osteoblast activity and promote bone tissue regeneration. These findings suggest a potential advancement in the treatment of oral cavity problems requiring bone regeneration.","",""
0,"Siddharth Shanbhag, Niyaz Al-Sharabi, Carina Kampleitner, Samih Mohamed-Ahmed, Einar K Kristoffersen, Stefan Tangl, Kamal Mustafa, Reinhard Gruber, Mariano Sanz","The use of mesenchymal stromal cell secretome to enhance guided bone regeneration in comparison with leukocyte and platelet-rich fibrin",2024,"Clinical oral implants research","","","",16,"2026-01-24 10:24:14","Journal Article","10.1111/clr.14205","1600-0501",,35,2,141,154,0,0.00,0,9,2,"Secretomes of mesenchymal stromal cells (MSC) represent a novel strategy for growth-factor delivery for tissue regeneration. The objective of this study was to compare the efficacy of adjunctive use of conditioned media of bone-marrow MSC (MSC-CM) with collagen barrier membranes vs. adjunctive use of conditioned media of leukocyte- and platelet-rich fibrin (PRF-CM), a current growth-factor therapy, for guided bone regeneration (GBR). MSC-CM and PRF-CM prepared from healthy human donors were subjected to proteomic analysis using mass spectrometry and multiplex immunoassay. Collagen membranes functionalized with MSC-CM or PRF-CM were applied on critical-size rat calvaria defects and new bone formation was assessed via three-dimensional (3D) micro-CT analysis of total defect volume (2 and 4 weeks) and 2D histomorphometric analysis of central defect regions (4 weeks). While both MSC-CM and PRF-CM revealed several bone-related proteins, differentially expressed proteins, especially extracellular matrix components, were increased in MSC-CM. In rat calvaria defects, micro-CT revealed greater total bone coverage in the MSC-CM group after 2 and 4 weeks. Histologically, both groups showed a combination of regular new bone and 'hybrid' new bone, which was formed within the membrane compartment and characterized by incorporation of mineralized collagen fibers. Histomorphometry in central defect sections revealed greater hybrid bone area in the MSC-CM group, while the total new bone area was similar between groups. Based on the in vitro and in vivo investigations herein, functionalization of membranes with MSC-CM represents a promising strategy to enhance GBR.","",""
0,"Kakyung Kim, Yingchao Su, Allan J Kucine, Ke Cheng, Donghui Zhu","Guided Bone Regeneration Using Barrier Membrane in Dental Applications",2023,"ACS biomaterials science & engineering","","","",17,"2026-01-24 10:24:14","Journal Article","10.1021/acsbiomaterials.3c00690","2373-9878",,9,10,5457,5478,0,0.00,0,5,3,"Guided bone regeneration (GBR) is a widely used technique in preclinical and clinical studies due to its predictability. Its main purpose is to prevent the migration of soft tissue into the osseous wound space, while allowing osseous cells to migrate to the site. GBR is classified into two main categories: resorbable and non-resorbable membranes. Resorbable membranes do not require a second surgery but tend to have a short resorption period. Conversely, non-resorbable membranes maintain their mechanical strength and prevent collapse. However, they require removal and are susceptible to membrane exposure. GBR is often used with bone substitute graft materials to fill the defect space and protect the bone graft. The membrane can also undergo various modifications, such as surface modification and biological factor loading, to improve barrier functions and bone regeneration. In addition, bone regeneration is largely related to osteoimmunology, a new field that focuses on the interactions between bone and the immune system. Understanding these interactions can help in developing new treatments for bone diseases and injuries. Overall, GBR has the potential to be a powerful tool in promoting bone regeneration. Further research in this area could lead to advancements in the field of bone healing. This review will highlight resorbable and non-resorbable membranes with cellular responses during bone regeneration, provide insights into immunological response during bone remodeling, and discuss antibacterial features.","",""
0,"Yihan Xing, Xinyi Zhong, Shoucheng Chen, Shiyu Wu, Kaidi Chen, Xiyan Li, Mengxi Su, Xingchen Liu, Juan Zhong, Zetao Chen, Haobo Pan, Zhuofan Chen, Quan Liu","Optimized osteogenesis of porcine bone-derived xenograft through surface coating of magnesium-doped nanohydroxyapatite",2023,"Biomedical materials (Bristol, England)","","","",18,"2026-01-24 10:24:14","Journal Article","10.1088/1748-605X/acf25e","1748-605X",,18,5,,,0,0.00,0,13,3,"As one of the key factors influencing the outcome of guided bone regeneration, the currently used xenografts possess insufficient capability in osteogenesis. With the aim of improving the osteogenic performance of xenografts, porcine bone-derived hydroxyapatite (PHA) was prepared and subsequently coated by magnesium-doped nano hydroxyapatite (nMgHA, 10%, 20%, and 30% of Mg/Ca + Mg) through a straightforward and cost-efficient approach. The physiochemical and biological properties of nMgHA/PHAs were examinedin vitroandin vivo. The inherent three-dimensional (3D) porous framework with the average pore size of 300 μm was well preserved in nMgHA/PHAs. Meanwhile, excess magnesium released from the so-called 'surface pool' of PHA was verified. In contrast, slower release of magnesium at lower concentrations was detected for nMgHA/PHAs. Significantly more newly-formed bone and microvessels were observed in 20%nMgHA/PHA than the other specimens. With the limitations of the present study, it could be concluded that PHA coated by 20%nMgHA may have the optimized osteogenic performance due to the elimination of the excess magnesium from the 'surface pool', the preservation of the inherent 3D porous framework with the favorable pore size, and the release of magnesium at an appropriate concentration that possessed osteoimmunomodulatory effects on macrophages.","",""
