Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"B. Elangovan","A review on pharmacological studies of natural flavanone: pinobanksin",2024,"3 Biotech","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187659426&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85187659426&origin=inward",158,"2026-01-24 10:15:08","Review","10.1007/s13205-023-03904-5","2190-572X",,14,4,,,8,4.00,8,1,2,"","",""
7,"A. Vaseghi","3D Printing of Biocompatible and Antibacterial Silica-Silk-Chitosan-Based Hybrid Aerogel Scaffolds Loaded with Propolis",2024,"ACS Applied Bio Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205947842&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205947842&origin=inward",162,"2026-01-24 10:15:08","Review","10.1021/acsabm.4c00697","2576-6422",,7,12,7917,7935,7,3.50,7,1,2,"","",""
6,"M.P. Rodrigues","The Antimicrobial Applications of Nanoparticles in Veterinary Medicine: A Comprehensive Review",2023,"Antibiotics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163745034&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163745034&origin=inward",174,"2026-01-24 10:15:08","Review","10.3390/antibiotics12060958","2079-6382",,12,6,,,6,2.00,6,1,3,"","",""
5,"A. Panossian","Herba Sideritis: A putative adaptogen for reducing the risk of age-related cognitive decline and neurodegenerative disorders",2024,"Phytomedicine Plus","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178139476&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178139476&origin=inward",184,"2026-01-24 10:15:08","Review","10.1016/j.phyplu.2023.100519","2667-0313",,4,1,,,5,2.50,5,1,2,"","",""
4,"U. Sayed","Application of Herbs for Wound Dressings-Review",2021,"International Journal of Advanced Science and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85130832857&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85130832857&origin=inward",196,"2026-01-24 10:15:08","Review","10.29294/IJASE.7.3.2021.1843-1848","2349-5359",,7,3,1843,1848,4,0.80,4,1,5,"","",""
5,"M. El-Harakeh","Medicinal plants towards modeling skin cancer",2021,"Current Drug Targets","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102221886&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102221886&origin=inward",186,"2026-01-24 10:15:08","Short Survey","10.2174/1389450121666201005103521","1389-4501",,22,2,148,161,5,1.00,5,1,5,"","",""
0,"Mohammed Rafi Shaik, Mohammed A F Sharaf, Xianping Li, Syed Yousuf, Su-Shuang Pan","In vitro antimicrobial activity and comparison of the herbal extracts and sodium hypochlorite against primary plaque colonizers",2021,"FEMS microbiology letters","","","",93,"2026-01-24 10:14:20","Comparative Study","10.1093/femsle/fnab017","1574-6968",,368,4,,,0,0.00,0,5,5,"NaClO is not suitable as a root canal irrigant because of its cytotoxicity. Good biocompatibility irrigants are required to have antibacterial activity. Many herbal products like Bee glue, Noni juice and Azadirachta indica have such properties. This study aims to investigate the possible effects of propolis, MCJ and Neem on bacterial infections and cytotoxicity in primary plaque colonizers. Direct contact and agar diffusion tests evaluated the antibacterial activity of herbal products against Fusobacterium, Candida albicans and Prevotella. The CCK 8 test determined the influence of these herbal products on the proliferation of human apical papilla stem cells (hSCAPs) and human periodontal fibroblasts (hPDLFs). A migration assay test was performed in addition to quantitative real-time PCR which measured osteogenic differentiation in hSCAPs. All herbal extracts tested in this study exhibited antibacterial activity comparable to NaClO against bacterial infections, while the strongest bacteriostatic effect was shown in the herbal treated group. These extracts had much weaker effects on the proliferation and migration of hSCAPs and hPDLFs as calculated by the CCK-8 assay against NaClO. Bee glue treatment had the most potent effect on osteogenic differentiation, followed by treatment with Noni juice and Azadirachta indica (Neem), while NaClO showed the lowest effect. For primary plaque colonizers of immature or advanced permanent teeth, Bee glue, Noni juice, and Azadirachta indica can be promising irrigants with good biocompatibility. Direct contact process and agar diffusion studies have tested the antibacterial activity against Fusobacterium, Candida albicans and Prevotella. The CCK 8 test determined the influence of these three plants on the proliferation of human apical papilla stem cells (hSCAPs) and human periodontal fibroblasts (hPDLFs). In order to examine migration ability, migration assay test was performed. Alizarin red staining, alkaline phosphatase (ALP) staining and quantitative real-time PCR measured osteo-/odontogenic differentiation in hSCAPs. All herbal extracts tested in this study exhibited antibacterial activity comparable to NaClO against bacterial infections, while the strongest bacteriostatic effect was shown in the treated group. These extracts had much weaker effects on the proliferation and migration of hSCAPs and hPDLFs as calculated by the CCK-8 assay against NaClO. Bee glue treatment had the most potent effect on osteo-odontogenic differentiation, followed by treatment with Noni juice and Azadirachta indica (Neem), while NaClO showed the lowest effect. For primary plaque colonizers of immature or advanced permanent teeth, Bee glue, Noni juice and Azadirachta indica (Neem) can be promising irrigants.","",""
0,"Tuba Baygar","Characterization of silk sutures coated with propolis and biogenic silver nanoparticles (AgNPs); an eco-friendly solution with wound healing potential against surgical site infections (SSIs)",2020,"Turkish journal of medical sciences","","","",115,"2026-01-24 10:14:20","Comparative Study","10.3906/sag-1906-48","1303-6165",,50,1,258,266,0,0.00,0,1,6,"Bacterial adherence to a suture material is one of the main causes of surgical site infections. An antibacterial suture material with enhanced wound healing function may protect the surgical site from infections. Thus, the present study aimed to investigate the synergistic effect of propolis and biogenic metallic nanoparticles when combined with silk sutures for biomedical use. Silver nanoparticle (AgNP) synthesis was carried out via a microbial-mediated biological route and impregnated on propolis-loaded silk sutures using an in situ process. Silk sutures fabricated with propolis and biosynthesized AgNPs (bioAgNP-propolis-coated sutures) were intensively characterized using scanning electron microscopy (SEM), energy dispersive X-ray spectroscopy (EDS), thermogravimetric analysis (TGA), and differential scanning calorimetry (DSC). The antibacterial characteristics of the bioAgNP-propolis-coated sutures were evaluated using the agar plate method. The biocompatibility of the bioAgNP-propolis- coated sutures was evaluated using 3T3 fibroblast cells, and their wound-healing potential was also investigated. BioAgNP-propolis-coated sutures displayed potent antibacterial activity against pathogenic gram-negative and gram-positive bacteria, Escherichia coli and Staphylococcus aureus, respectively. BioAgNP-propolis-coated silk sutures were found to be biocompatible with 3T3 fibroblast cell culture. In vitro wound healing scratch assay also demonstrated that the extract of bioAgNP-propolis-coated sutures stimulated the 3T3 fibroblasts’ cell proliferation. Coating the silk sutures with propolis and biogenic AgNPs gave an effective antibacterial capacity to surgical sutures besides providing biocompatibility and wound healing activity.","",""
0,"Mahsa Hakimpour Abyaneh, Laura Pompa, Erica Sonaglia, Mohammad Sharbaf, Gianluca Straface, Flavia Iaculli, Alessandro Giuseppe D'Aloia, Alexia Perrone, Gianni Di Giorgio, Patrizia Mancini, Maurizio Bossù, Antonella Polimeni, Hossein Cheraghi Bidsorkhi, Daniela Uccelletti, Maria Laura Santarelli, Maria Sabrina Sarto","A biocompatible propolis pollen and ZnO nanorod composite with antimicrobial and antibiofilm activity",2025,"Scientific reports","","","",1,"2026-01-24 10:14:20","Journal Article","10.1038/s41598-025-23077-w","2045-2322",,15,1,43419,,0,0.00,0,16,1,"In the context of growing infections, plant-derived natural compounds play a crucial role in the search for new antimicrobial agents, as they offer a diverse array of bioactive molecules. Similarly, nanomaterials, particularly those based on zinc oxide, hold great potential for biomedical applications due to their unique properties. This study evaluates the antimicrobial efficacy of a formulation combining propolis, pollen, and ZnO nanorods (PrPoZnO). SEM and FTIR analysis confirmed ZnO nanorod integration within the propolis-pollen matrix. Antimicrobial testing revealed significant inhibitory effects on Staphylococcus aureus and Pseudomonas aeruginosa, with viability reduction of up to 85% and biofilm inhibition of 50% and 40%, respectively. The PrPoZnO mixture also reduced Candida albicans growth by 90%, inhibited biofilm formation by 60%, and suppressed the yeast-to-hyphae transition, a key virulence factor. Furthermore, the biocompatibility testing of the PrPoZnO mixture in several cell lines demonstrated no cytotoxic effects at the higher concentration, suggesting its potential for safe biomedical applications. In terms of mechanism, PrPoZnO modulated oxidative stress responses, decreasing ROS levels in bacteria while inducing ROS production in C. albicans, suggesting that ZnO nanorods are the key player to induce mechanical damage of microbes. These findings underscore the potential of PrPoZnO as an innovative and biocompatible compound, supporting its suitability for further clinical investigation.","",""
0,"Paulina Kazimierczak, Marwa Balaha, Krzysztof Palka, Joanna Wessely-Szponder, Michal Wojcik, Viviana di Giacomo, Barbara De Filippis, Agata Przekora","Macroporous Hydroxyapatite-Based Bone Scaffolds Loaded with CAPE Derivatives: A Strategy to Reduce Oxidative Stress and Biofilm Formation",2025,"Materials (Basel, Switzerland)","","","",2,"2026-01-24 10:14:20","Journal Article","10.3390/ma18225074","1996-1944",,18,22,,,0,0.00,0,8,1,"Caffeic acid phenethyl ester (CAPE), a polyphenol from propolis, is well recognized for its anti-inflammatory, antioxidant, antimicrobial, and osteogenic properties. This study aimed to develop macroporous bone scaffolds composed of a chitosan/agarose matrix reinforced with nanohydroxyapatite and enriched with stable CAPE derivatives to enhance their biomedical potential for applications in bone tissue engineering and regenerative medicine. A comprehensive evaluation of microstructural and biological properties of the produced scaffolds was conducted. The fabricated scaffolds exhibited high porosity (49-60%) with interconnected pores and compressive strength (1.2-1.8 MPa), closely resembling cancellous bone and indicating suitability for bone regeneration. They were biocompatible, promoted osteoblast adhesion, proliferation, and differentiation, and supported apatite deposition on their surfaces, demonstrating strong bioactivity and potential for implant osseointegration. Importantly, the scaffolds did not trigger excessive production of reactive oxygen or nitrogen species, suggesting a low risk of inflammatory responses. Additionally, CAPE-enriched scaffolds inhibited biofilm formation by Staphylococcus aureus and Staphylococcus epidermidis, reducing the risk of implant-associated infections. In summary, these CAPE-modified scaffolds integrate optimal microstructural and biological features, such as reducing oxidative stress and inhibiting biofilm formation, and thus offer a promising strategy for enhancing bone repair and regeneration in clinical applications.","",""
0,"Ana Isabel Moreno-Florez, Claudia Maria Bedoya-Correa, Claudia Garcia, Alejandro Pelaez-Vargas","Antimicrobial Activity of Ethanolic Propolis Extracts from Tame (Arauca) on Oral Biofilm Co-Cultures",2025,"Pathogens (Basel, Switzerland)","","","",3,"2026-01-24 10:14:20","Journal Article","10.3390/pathogens14100982","2076-0817",,14,10,,,0,0.00,0,4,1,"Oral diseases such as dental caries, stomatitis, and periodontitis are closely associated with biofilms that are resistant to conventional therapeutic approaches. Streptococcus sanguinis and Streptococcus mutans play a key role as primary and secondary colonizers of oral surfaces, respectively, and interact synergistically with other species, including Candida albicans, to promote the establishment and progression of infection. To evaluate the antimicrobial activity of ethanolic extracts of propolis from Tame (Arauca) on biofilms formed in co-cultures from reference strains and co-cultures with clinical isolates of oral pathogens. Propolis was collected from Apis mellifera hives placed in rural Tame (Arauca), located in the foothills of the Eastern Andes (Colombia). Ethanolic extracts of propolis (EEP) were prepared in a 0.07 g/mL concentration and biological characterization was performed on single and complex co-cultures of S. mutans (serotype c), S. sanguinis, and C. albicans using disc diffusion test, determination of MIC and BMC, growth curves and biofilm formation. The cell viability and metabolic activity of primary cell cultures derived from a dental pulp explant were evaluated using the MTT assay. EEP exhibited higher inhibition zones than chlorhexidine against S. mutans and C. albicans and lower efficacy against S. sanguinis. Among the microorganisms evaluated, S. mutans showed the lowest MIC and BCM values, followed by C. albicans and S. sanguinis. Growth curves and biofilm formation assays revealed higher inhibition in co-cultures of reference strains (S. mutans + C. albicans), while multi-species cultures (S. mutans + S. sanguinis + C. albicans), or clinical strains (S. mutans clinical isolated + S. sanguinis + C. albicans), showed higher resistance. Cell viability assays revealed low cytotoxicity (<30%) in primary cell cultures. EEPs exhibited antimicrobial activity against relevant oral pathogens, especially in simple co-cultures, supporting their potential as natural therapeutic alternatives. However, their efficacy decreases in the presence of clinical strains and complex co-cultures, highlighting the importance of considering these variables in the development of oral treatments.","",""
0,"Aqsa Aizaz, Muhammad Haseeb Nawaz, Muhammad Sameet Ismat, Md Abdur Rashid, Muhammad Atiq Ur Rehman","Propolis enhanced sodium alginate hydrogel enriched with copper doped mesoporous bioactive glass nanoparticles for advanced burn care applications",2025,"Biotechnology letters","","","",4,"2026-01-24 10:14:20","Journal Article","10.1007/s10529-025-03662-9","1573-6776",,47,5,121,,0,0.00,0,5,1,"Chronic wounds, with prolonged healing time, remain a formidable challenge due to lack of angiogenesis, antimicrobial effect, and biocompatibility of conventional wound dressings. The current study focuses on developing novel copper-doped mesoporous bioactive glass nanoparticles (Cu-MBGNs) doped with Propolis/ Sodium Alginate (ALG) based hydrogel to promote angiogenesis, tissue regeneration, biocompatibility, and antimicrobial efficacy for advanced wound healing applications. Hydrogel was synthesized using a solution-casting method. It was characterized using material and biological characterization techniques. Scanning electron microscopy (SEM) displayed an interconnected porous network with dispersed Cu-MBGNs facilitating hydrogel swelling/deswelling and degradation behavior (75%). Fourier Transform Infrared Spectroscopy (FTIR) confirmed crosslinking between propolis and ALG via hydrogen bonding. Hydrogel exhibited an antimicrobial effect against Escherichia coli and Staphylococcus gallinarum. Cu+2 promoted vasculogenesis by modulating vascular endothelial growth factor release and cytocompatibility. These results suggest that Propolis/ALG/Cu-MBGNs hydrogel offers cost-effective and sustainable solution for enhanced wound healing.","",""
0,"Valeriy Demchenko, Polina Zaremba, Nataliia Rybalchenko, Svitlana Zahorodnia, Liubov Artiukh, Taras Rybalchenko, Olena Demchenko, Illia Sytnyk, Donghu Zeng, Serhii Kobylinskyi, Lyudmila Goncharenko, Maksym Iurzhenko","Structural peculiarities of the silver-containing nanocomposites based on carboxymethyl cellulose-chitosan polyelectrolyte complexes and their antimicrobial and antiviral applications",2025,"Scientific reports","","","",5,"2026-01-24 10:14:20","Journal Article","10.1038/s41598-025-18932-9","2045-2322",,15,1,35087,,0,0.00,0,12,1,"Polymer nanocomposites based on polyelectrolyte complexes of carboxymethyl cellulose (CMC)-chitosan of different molecular weights (low, medium, high) and Ag or Ag/Ag2O nanoparticles were formed by reducing Ag+ ions in the polymer matrix using green tea, ginger or propolis extracts. The structural and morphological features, antimicrobial, antiviral and cytotoxic activity of the synthesized samples were investigated. It was found that when silver ions are reduced in polymer systems of CMC-Ag+-low molecular weight chitosan using green tea and ginger extract, Ag/Ag2O nanoparticles are formed, while the use of propolis extract results in the formation of metallic silver nanoparticles. It was found that when using green tea extract, the smallest particles with an average size of ~ 11 nm are formed, and when using ginger and propolis extracts, particles with an average size of ~ 20 and 44 nm are formed, respectively. It was found that silver-containing nanocomposites based on CMC and low molecular weight chitosan exhibit antibacterial activity against microorganisms S. aureus and E. coli and antiviral activity against influenza A virus type (H1N1) and herpes simplex virus type 1. It was shown that the studied nanocomposites did not exhibit cytotoxic activity against MDCK and Vero cells. All undiluted and diluted samples reduce the proportion of live cells by no more than 28.5%.","",""
0,"Dina Abozaid, Enas Elwakeel, Maged Ahmed Mohamed, Mohammad A Bahnsawy, Mohamed Eldebawy, Alaaeldin Elraggal, Fatima Alzahraa Abdellah Gwidah, Amr Azab","Effects of propolis-modified glass ionomer cement on antimicrobial activity and physico-mechanical properties: a systematic review",2025,"Odontology","","","",6,"2026-01-24 10:14:20","Journal Article","10.1007/s10266-025-01209-y","1618-1255",,,,,,0,0.00,0,8,1,"Glass ionomer cement (GIC) is valued in restorative dentistry for its chemical adhesion, fluoride release, and biocompatibility but has limitations in mechanical strength and long-term antibacterial activity. Propolis, a natural resin rich in flavonoids and phenolic acids, has shown antimicrobial, antioxidant, and anti-inflammatory effects, making it a potential bioactive additive to improve GIC performance. This systematic review evaluates the effects of propolis-modified GIC on antimicrobial activity and physico-mechanical properties, while identifying optimal formulations and concentrations for clinical use. Special emphasis is placed on methodological heterogeneity, chemical characterization gaps, and future research needs. Publications up to the end of 2024 were included from the Cochrane Library, Web of Science, PubMed, and Scopus. The review was registered on PROSPERO (CRD42024627498) and conducted according to PRISMA guidelines using the PICO framework. Propolis-modified GIC generally demonstrated enhanced antibacterial activity against Streptococcus mutans, Lactobacillus, and Candida albicans, particularly at concentrations of 25-50%. Mechanical outcomes varied with concentration, with 25% often balancing antimicrobial efficacy and mechanical stability, while higher concentrations improved hardness but sometimes reduced compressive and bond strength. Considerable heterogeneity was observed in GIC brands, propolis sources, extraction techniques, and incorporation methods, limiting direct comparability. Most studies lacked detailed chemical characterization, making it unclear which flavonoids or phenolic compounds drive the observed effects. Yellow discoloration was the main reported esthetic change, with no studies assessing long-term color stability or translucency. Propolis-modified GIC is a promising bioactive restorative material with potential antimicrobial benefits. However, methodological weaknesses, heterogeneity in preparation, and absence of chemical and long-term esthetic evaluation limit the direct clinical applicability of current evidence. Standardized protocols for material preparation, bioactive component identification, and comprehensive testing of mechanical and esthetic properties are recommended to advance this field.","",""
0,"Hyeonhwa Kim, Jihye Jung, Young-Bob Yu, Dong-Hyun Choi, Leejin Lim, Heesang Song","Pinocembrin Downregulates Vascular Smooth Muscle Cells Proliferation and Migration Leading to Attenuate Neointima Formation in Balloon-Injured Rats",2025,"Biomolecules","","","",7,"2026-01-24 10:14:20","Journal Article","10.3390/biom15091325","2218-273X",,15,9,,,0,0.00,0,6,1,"The abnormal proliferation and migration of vascular smooth muscle cells (VSMCs) are a primary cause of cardiovascular diseases such as atherosclerosis and restenosis after angioplasty. Pinocembrin (5,7-dihydroxyflavanone, PCB), a natural flavonoid compound found abundantly in propolis, has been reported to have antibacterial, anti-inflammatory, antioxidant, and anticancer effects, and cardiac function improvement in ischemic heart disease. In this study, the protective effects of PCB against the migration and proliferation of VSMCs were investigated. MTT and BrdU assays were performed to estimate the cytotoxicity and cell proliferative activity of PCB, respectively. Rat aortic VSMC migrations and neointima formation were evaluated using wound healing, boyden chamber assays, and in balloon-injured (BI) rat, respectively. PCB suppressed the phosphorylated levels of p38 in PDGF-BB-induced VSMCs followed by reducing the expression of MMP2 and 9. PCB downregulated the expression levels of cell cycle regulatory proteins such as PCNA, CDK2, CDK4, and Cyclin D1. Furthermore, the phosphorylated levels of FAK at Y397 and Y925 sites and the expression levels of FAK-related proteins such as Integrin β1, Paxillin, Talin, and Vinculin were significantly reduced by PCB in PDGF-BB-induced VSMCs. The neointima formation was markedly decreased by PCB administration in the carotid artery of a balloon-injured rat. In conclusion, PCB inhibits the proliferation and migration of VSMCs by stimulation of PDGF-BB through the regulation of the p38 and FAK signaling pathway. Therefore, PCB may be a promising therapeutic candidate for preventing and treating cardiovascular diseases such as atherosclerosis and restenosis.","",""
0,"July Alexandra Hernandez-Lopez, Brandhon Francisco Flores-Ibarra, Eduart Gutierrez-Pineda, Sergio E Moya, Guillermo Salamanca Grosso, Cristian C Villa","Characterization of propolis extracts from the Tolima region in Colombia: a study of their composition, antimicrobial activity, and cytotoxicity",2026,"Journal of the science of food and agriculture","","","",8,"2026-01-24 10:14:20","Journal Article","10.1002/jsfa.70223","1097-0010",,106,2,954,960,0,0.00,0,6,1,"Propolis is a complex resinous material collected by bees from plant sources and known for its rich content in bioactive phenolic compounds, including flavonoids and aromatic acids. Its chemical composition and biological activity are highly influenced by the botanical and environmental conditions surrounding the beehives. In Colombia, limited studies have addressed the chemical diversity and therapeutic potential of propolis from regions with high altitudinal variation such as Tolima. In this study, three propolis ethanolic extracts (PrEE1, PrEE2, PrEE3) were obtained from hives located at different altitudes in Tolima, Colombia (1250, 1100, and 900 m above sea level (a.s.l.), respectively). Samples were analyzed for total phenolic content (TPC), total flavonoid content (TFC), antioxidant capacity (DPPH, ABTS, FRAP), antimicrobial activity (disk diffusion and minimum inhibitory concentration), and cytotoxicity in A549, WI-38 and NIH-3 T3 cell lines. Ultrahigh-performance liquid chromatography-mass spectrometry (UHPLC-MS) analysis revealed a distinct phytochemical profile for each extract. PrEE1 had the highest TPC (130.2 g GAE kg-1) and TFC (6.70 g QE kg-1), and strong antioxidant activity with DPPH scavenging of 89.2%. It also exhibited potent antimicrobial activity against Staphylococcus aureus and Candida albicans, and selective cytotoxicity toward A549 lung cancer cells. In contrast, PrEE3 had lower phenolic content but contained unique polyprenylated benzophenones. The results indicate that altitude significantly influences the chemical and biological properties of Colombian propolis. Propolis from higher altitudes, such as PrEE1, is a promising natural source of multifunctional bioactive compounds with antioxidant, antimicrobial, and anticancer potential for pharmaceutical and nutraceutical applications. © 2025 Society of Chemical Industry.","",""
0,"S B Martins, S C Teixeira, G de Souza, Bader Y Alhatlani, Emad M Abdallah, S R Ambrosio, T S Silva, J K Bastos, M H Tanimoto, B F Barbosa, E A V Ferro, C H G Martins","In vitro assessment of Brazilian red propolis against mycobacteria: antibacterial potency, synergy, inhibition of biofilm formation, and intramacrophage effects",2025,"Frontiers in pharmacology","","","",9,"2026-01-24 10:14:20","Journal Article","10.3389/fphar.2025.1630134","1663-9812",,16,,1630134,,0,0.00,0,12,1,"Tuberculosis persists as a major global health threat and remains the leading cause of death from infectious disease. Efforts to control the disease are increasingly hampered by the emergence of drug-resistant Mycobacterium tuberculosis strains. At the same time, non-tuberculous mycobacteria are an expanding clinical concern, with few effective therapies available. Brazilian red propolis (BRP) has shown broad-spectrum antibacterial activity, yet its efficacy against mycobacteria is poorly characterized. This study evaluated the in vitro antimycobacterial potential of a crude hydroalcoholic extract of BRP (CHEBRP). Minimum inhibitory concentrations were determined against drug-susceptible and rifampicin-resistant M. tuberculosis strains (M. tuberculosis H37Rv-ATCC 27294, clinical isolate, and rifampicin-resistant clinical isolate; M. kansasii ATCC 12478 and clinical isolate; M. avium ATCC 25291 and clinical isolate). Fractional inhibitory concentration indices were calculated to assess interactions with isoniazid and rifampicin. Biofilm inhibition was measured, and cytotoxicity was assessed in RAW 264.7 macrophages. Intracellular activity was quantified using infected macrophage cultures. CHEBRP exhibited potent activity against most M. tuberculosis strains tested, including rifampicin-resistant strains. Its combination with isoniazid or rifampicin yielded an indifferent interaction, supporting the feasibility of co-administration. CHEBRP significantly inhibited biofilm formation, showed minimal cytotoxicity toward macrophages, and achieved substantial clearance of intracellular bacilli. These in vitro findings highlight CHEBRP as a promising candidate for adjunctive antimycobacterial therapy. Further studies should investigate its in vivo efficacy, pharmacokinetics, and activity against a broader range of mycobacterial species.","",""
0,"Ghada E Dawwam, Naglaa Salem El-Sayed, Mona T Al-Shemy","Bacterial cellulose doped with ZnO as a multifunctional bioactive platform for curcumin and propolis immobilization: synthesis, characterization, and wound healing potential",2025,"Microbial cell factories","","","",10,"2026-01-24 10:14:20","Journal Article","10.1186/s12934-025-02826-6","1475-2859",,24,1,196,,0,0.00,0,3,1,"Bacterial cellulose (BC)-based dressings exhibit favorable hydrogel characteristics, including high biocompatibility, moisture regulation, and mechanical adaptability, making them suitable candidates for biomedical applications. In this study, an integrated approach was employed to develop multifunctional, bioactive bionanocomposites. A cellulose-producing bacterial strain, Limosilactobacillus fermentum 6BC (accession number OM978241.1), was isolated from spoiled grapes and identified through 16 S rRNA gene sequencing. The structural and chemical characteristics of the synthesized BC were analyzed using Transmission electron microscopy (TEM), scanning electron microscopy (SEM), Fourier-transform infrared spectroscopy (FTIR), and X-ray diffraction (XRD). To enhance the biological functionality of BC, zinc oxide (ZnO) nanoparticles were incorporated via a sono-coprecipitation method to produce ZnO-decorated BC (BCZO). The resulting BCZO was subsequently integrated into a hydroxypropyl ethyl cellulose (HPEC) matrix, forming a bionanoplatform designed for the immobilization of bioactive agents, specifically curcumin (Cc) and propolis extract (Pp). TEM was used to examine the nanoscale distribution of ZnO, while FTIR, XRD, SEM, and EDS were employed to characterize the composite structure and confirm drug incorporation. The fabricated scaffolds were further subjected to comprehensive antimicrobial, antioxidant, cytocompatibility, and in vitro wound healing assessments to evaluate their biological performance. The antimicrobial assays demonstrated effective inhibition of L. monocytogenes, S. aureus, E. coli, Salmonella sp., and the fungus C. albicans. The bionanoplatforms also exhibited concentration-dependent antioxidant activity in DPPH and ABTS assays (ascorbic acid as control). The cytocompatibility tests on human skin fibroblasts (HFB-4) showed excellent cell viability across all formulations. Among them, Cc/Pp50@BCZO/HPEC displayed the exciting antimicrobial and antioxidant performance, coupled with desirable cytocompatibility. Thus this study offers a systematic framework for engineering cellulose-based bioplatforms as bioactive materials for potential drug delivery and wound-healing applications.","",""
0,"Francesca Martina Filannino, Raffaella Soleti, Melania Ruggiero, Maria Ida de Stefano, Maria Antonietta Panaro, Dario Domenico Lofrumento, Teresa Trotta, Angela Bruna Maffione, Tarek Benameur, Antonia Cianciulli, Rosa Calvello, Federico Zoila, Chiara Porro","Chrysin-Loaded Extracellular Vesicles Attenuate LPS-Induced Neuroinflammation in BV2 Microglial Cells In Vitro: A Novel Neuroprotective Strategy",2025,"Molecules (Basel, Switzerland)","","","",11,"2026-01-24 10:14:20","Journal Article","10.3390/molecules30153131","1420-3049",,30,15,,,0,0.00,0,13,1,"Neuroinflammation, driven by activated microglia, contributes to the progression of neurodegenerative diseases. Extracellular vesicles mediate intercellular communication and influence immune responses. Chrysin, a natural flavone found in fruits and propolis, has demonstrated anti-inflammatory effects. This study explored the immunomodulatory potential of chrysin-loaded EVs (EVs-Chry) derived from BV2 microglial cells. BV2 cells were treated with chrysin for 24 h to assess cytotoxicity and proliferation. EVs were isolated from treated and untreated cells, characterized by nanoparticle tracking analysis, and applied to naïve BV2 cells prior to LPS stimulation. Effects on cell morphology, migration, cytokine expression (IL-1β, IL-6), inflammasome activity (caspase-1), and apoptosis-related protein Bcl-xL were investigated. Our results show that EVs-Chry significantly reduced LPS-induced cell proliferation, restored resting microglial morphology, and reduced migratory capacity. Furthermore, co-treatment with EVs-Chry and LPS reduced pro-inflammatory cytokines such as IL-1β, IL-6, and caspase-1 expression while enhancing anti-apoptotic Bcl-xL levels, indicating a shift toward an anti-inflammatory, neuroprotective micro-glial phenotype. Together, our results demonstrated that EVs-Chry have neuroprotective effects on LPS-induced microglial activation and modulate microglial responses to inflammatory stimuli, attenuating pro-inflammatory signaling and promoting cellular homeostasis. These findings support the therapeutic potential of EVs-Chry in the context of neuroinflammatory and neurodegenerative disorders.","",""
0,"Corina Dana Dumitru, Cornelia-Ioana Ilie, Ionela Andreea Neacsu, Ludmila Motelica, Ovidiu Cristian Oprea, Alexandra Ripszky, Silviu Mirel Pițuru, Bianca Voicu Bălașea, Florica Marinescu, Ecaterina Andronescu","Antimicrobial Composite Films Based on Alginate-Chitosan with Honey, Propolis, Royal Jelly and Green-Synthesized Silver Nanoparticles",2025,"International journal of molecular sciences","","","",12,"2026-01-24 10:14:20","Journal Article","10.3390/ijms26146809","1422-0067",,26,14,,,0,0.00,0,10,1,"Honey, propolis or royal jelly are considered natural remedies with therapeutic properties since antiquity. Many papers explore the development of antimicrobial biomaterials based on individual bee products, but there is a lack of studies on their synergistic effects. Combining honey, propolis and royal jelly with silver nanoparticles in a biopolymer matrix offers a synergistic strategy to combat antibiotic-resistant bacterial infections. This approach supports progress in wound healing, soft tissue engineering and other domains where elimination of the microorganisms is needed like food packaging. In this study we have obtained antimicrobial films based on bee products and silver nanoparticles (AgNPs) incorporated in an alginate-chitosan blend. The novel biomaterials were analyzed by UV-Vis, fluorescence and FTIR spectroscopy or microscopy, SEM and thermal analysis. Antibacterial tests were conducted against both Gram-positive and Gram-negative bacteria, while the antifungal properties were tested against Candida albicans. The diameters for growth inhibition zones were up to 10 mm for bacterial strains and 8 mm for the fungal strain. Additionally, cytotoxicity assays were performed to evaluate the biocompatibility of the materials, the results indicating that the combination of honey, propolis, royal jelly and AgNPs does not produce synergistic toxicity.","",""
