Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"A.B. Rosales","Minimizing bacterial adhesion on membrane: Multiscale characterization of surface modifications",2023,"Journal of Membrane Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163177940&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85163177940&origin=inward",135,"2026-01-24 10:38:23","Article","10.1016/j.memsci.2023.121867","0376-7388",,684,,,,10,3.33,10,1,3,"","",""
9,"S. Wang","Bruch’s-Mimetic Nanofibrous Membranes Functionalized with the Integrin-Binding Peptides as a Promising Approach for Human Retinal Pigment Epithelium Cell Transplantation",2022,"Molecules","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85125188768&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85125188768&origin=inward",136,"2026-01-24 10:38:23","Article","10.3390/molecules27041429","1420-3049",,27,4,,,9,2.25,9,1,4,"","",""
9,"B. Kimmel","Investigation of the Degradation Phenomena of a Proton Exchange Membrane Electrolyzer Stack by Successive Replacement of Aged Components in Single Cells",2025,"ACS Sustainable Chemistry and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001067841&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=105001067841&origin=inward",137,"2026-01-24 10:38:23","Article","10.1021/acssuschemeng.4c07358","2168-0485",,13,11,4330,4340,9,9.00,9,1,1,"","",""
9,"C.T. Prontera","Collagen Membrane as Water-Based Gel Electrolyte for Electrochromic Devices",2023,"Gels","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85154537698&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85154537698&origin=inward",138,"2026-01-24 10:38:23","Article","10.3390/gels9040310","2310-2861",,9,4,,,9,3.00,9,1,3,"","",""
9,"D. Lu","Anti-Pectin Fouling Performance of Dopamine and (3-Aminopropy) Triethoxysilane-Coated PVDF Ultrafiltration Membrane",2022,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85137364294&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85137364294&origin=inward",139,"2026-01-24 10:38:23","Article","10.3390/membranes12080740","2077-0375",,12,8,,,9,2.25,9,1,4,"","",""
9,"R. Dal-Fabbro","Amino Acid-Based Poly(ester urea) Biodegradable Membrane for Guided Bone Regeneration",2024,"ACS Applied Materials and Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205898100&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205898100&origin=inward",140,"2026-01-24 10:38:23","Article","10.1021/acsami.4c09742","1944-8244",,16,40,53419,53434,9,4.50,9,1,2,"","",""
9,"Y. He","Direct kinetic loss analysis with hierarchy configuration of catalyst coated membrane in proton exchange membrane water electrolysis cell",2025,"Fuel","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85202963265&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85202963265&origin=inward",141,"2026-01-24 10:38:23","Article","10.1016/j.fuel.2024.133028","0016-2361",,379,,,,9,9.00,9,1,1,"","",""
9,"U. Baig","Facile fabrication of polymeric-inorganic hybrid coated membrane with super-hydrophilic and underwater super-oleophobic properties for highly efficient crude oil-in-water emulsion separation",2024,"Surfaces and Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189675271&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189675271&origin=inward",142,"2026-01-24 10:38:23","Article","10.1016/j.surfin.2024.104251","2468-0230",,48,,,,9,4.50,9,1,2,"","",""
8,"I. Nulens","Expanding the toolbox for microfluidic-based in situ membrane characterization via microscopy",2023,"Journal of Membrane Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165598907&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165598907&origin=inward",143,"2026-01-24 10:38:23","Article","10.1016/j.memsci.2023.121897","0376-7388",,685,,,,8,2.67,8,1,3,"","",""
8,"D. Huang","A multifunctional collagen-base bilayer membrane integrated with a bimetallic/polydopamine network for enhanced guided bone regeneration",2024,"Journal of Materials Chemistry B","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197539482&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197539482&origin=inward",144,"2026-01-24 10:38:23","Article","10.1039/d4tb00512k","2050-750X",,12,29,7171,7190,8,4.00,8,1,2,"","",""
8,"Z. Chen","Electro-compacted collagen for corneal epithelial tissue engineering",2023,"Journal of Biomedical Materials Research Part A","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146960894&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85146960894&origin=inward",146,"2026-01-24 10:38:23","Article","10.1002/jbm.a.37500","1549-3296",,111,8,1151,1160,8,2.67,8,1,3,"","",""
8,"H. Yang","Study on proanthocyanidins crosslinked collagen membrane for guided bone tissue regeneration",2021,"Journal of Applied Biomaterials and Functional Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103609990&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103609990&origin=inward",147,"2026-01-24 10:38:23","Article","10.1177/22808000211005379","2280-8000",,19,,,,8,1.60,8,1,5,"","",""
8,"F. Hassani","Development of superhydrophobic and superoleophilic CNT and BNNT coated copper meshes for oil/water separation",2024,"Scientific Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197163394&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85197163394&origin=inward",148,"2026-01-24 10:38:23","Article","10.1038/s41598-024-65414-5","2045-2322",,14,1,,,8,4.00,8,1,2,"","",""
8,"S. Petposri","Physical Characteristics and Biocompatibility of 3D-Printed Polylactic-Co-Glycolic Acid Membranes Used for Guided Bone Regeneration",2023,"Journal of Functional Biomaterials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160273223&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85160273223&origin=inward",149,"2026-01-24 10:38:23","Article","10.3390/jfb14050275","2079-4983",,14,5,,,8,2.67,8,1,3,"","",""
8,"M. Kumar","Synthesis of zirconia-ceramic composite membrane employing a low-cost precursor and evaluation its performance for separation of microbially produced silver nanoparticles",2022,"Journal of Environmental Chemical Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85127903620&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85127903620&origin=inward",150,"2026-01-24 10:38:23","Article","10.1016/j.jece.2022.107569","2213-3437",,10,3,,,8,2.00,8,1,4,"","",""
8,"Z. Li","Endowing improved osteogenic activities with collagen membrane by incorporating biocompatible iron oxide nanoparticles",2023,"Frontiers in Bioengineering and Biotechnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174923844&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174923844&origin=inward",151,"2026-01-24 10:38:23","Article","10.3389/fbioe.2023.1259904","2296-4185",,11,,,,8,2.67,8,1,3,"","",""
8,"W. Zhang","Mechanically conditioned multilayered angle-ply collagen scaffolds promote annulus fibrosus regeneration",2023,"Applied Materials Today","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148961007&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85148961007&origin=inward",152,"2026-01-24 10:38:23","Article","10.1016/j.apmt.2023.101751","2352-9407",,31,,,,8,2.67,8,1,3,"","",""
8,"P. Felice","Osteoblasts and Fibroblasts Interaction with a Porcine Acellular Dermal Matrix Membrane",2023,"International Journal of Molecular Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149005938&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85149005938&origin=inward",154,"2026-01-24 10:38:23","Article","10.3390/ijms24043649","1661-6596",,24,4,,,8,2.67,8,1,3,"","",""
8,"A. Frolova","A collagen basketweave from the giant squid mantle as a robust scaffold for tissue engineering",2021,"Marine Drugs","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120566966&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120566966&origin=inward",155,"2026-01-24 10:38:23","Article","10.3390/md19120679","1660-3397",,19,12,,,8,1.60,8,1,5,"","",""
8,"N. MacBeth","Healing patterns of alveolar bone following ridge preservation procedures",2024,"Clinical Oral Implants Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200480781&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200480781&origin=inward",156,"2026-01-24 10:38:23","Article","10.1111/clr.14332","0905-7161",,35,11,1452,1466,8,4.00,8,1,2,"","",""
7,"J.T.H. Kwan","New multi-functional catalyst coated membrane structure for improved water electrolysis",2024,"Journal of Power Sources","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178365582&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178365582&origin=inward",157,"2026-01-24 10:38:23","Article","10.1016/j.jpowsour.2023.233872","0378-7753",,591,,,,7,3.50,7,1,2,"","",""
7,"M. Figueira","Production of boric acid by bipolar membrane electrodialysis: Evaluation of commercial and polyelectrolyte multilayers-coated ion exchange membranes",2025,"Separation and Purification Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203442758&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203442758&origin=inward",158,"2026-01-24 10:38:23","Article","10.1016/j.seppur.2024.129467","1383-5866",,354,,,,7,7.00,7,1,1,"","",""
7,"S. Karami","Novel Thin-film, Chitosan-polyaniline Nanofiltration Membrane Effectively Removes Toxic Heavy Metals From Wastewaters",2023,"Iranian Journal of Toxicology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165508280&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165508280&origin=inward",159,"2026-01-24 10:38:23","Article","10.32598/ijt.17.2.1022.1","2008-2967",,17,2,105,116,7,2.33,7,1,3,"","",""
7,"Z. Ma","Shear Flow-Assembled Janus Membrane with Bifunctional Osteogenic and Antibacterial Effects for Guided Bone Regeneration",2024,"ACS Biomaterials Science and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192833354&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85192833354&origin=inward",160,"2026-01-24 10:38:23","Article","10.1021/acsbiomaterials.4c00420","2373-9878",,10,6,3984,3993,7,3.50,7,1,2,"","",""
7,"Y. Uchino","Performance and durability studies of a catalyst-coated membrane containing a low-Ir-content Sr(Ti,Ir)O3 anode for use in proton exchange membrane water electrolysis",2024,"International Journal of Hydrogen Energy","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182516756&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182516756&origin=inward",161,"2026-01-24 10:38:23","Article","10.1016/j.ijhydene.2024.01.121","0360-3199",,57,,1032,1040,7,3.50,7,1,2,"","",""
7,"S.J. Mousavi","In vivo evaluation of bone regeneration using ZIF8-modified polypropylene membrane in rat calvarium defects",2023,"Journal of Clinical Periodontology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165478334&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85165478334&origin=inward",162,"2026-01-24 10:38:23","Article","10.1111/jcpe.13855","0303-6979",,50,10,1390,1405,7,2.33,7,1,3,"","",""
7,"Y. Ren","The influence of different crosslinking agents onto the physical properties, integration behavior and immune response of collagen-based barrier membranes",2024,"Frontiers in Bioengineering and Biotechnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215302102&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85215302102&origin=inward",163,"2026-01-24 10:38:23","Article","10.3389/fbioe.2024.1506433","2296-4185",,12,,,,7,3.50,7,1,2,"","",""
6,"K. Cheng","Novel Biomimetic Collagen-Based Corneal Repair Material Achieved via a “Killing Two Birds with One Stone” Strategy Using Carboxymethyl-β-Cyclodextrin",2025,"ACS Biomaterials Science and Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=86000153166&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=86000153166&origin=inward",164,"2026-01-24 10:38:23","Article","10.1021/acsbiomaterials.4c02203","2373-9878",,11,4,2263,2273,6,6.00,6,1,1,"","",""
6,"L. Kalluri","Preparation and optimization of an eggshell membrane-based biomaterial for GTR applications",2024,"Dental Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186072118&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186072118&origin=inward",165,"2026-01-24 10:38:23","Article","10.1016/j.dental.2024.02.008","0109-5641",,40,4,728,738,6,3.00,6,1,2,"","",""
6,"K. Große-Berkenbusch","Profiling of time-dependent human plasma protein adsorption on non-coated and heparin-coated oxygenator membranes",2022,"Biomaterials Advances","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85133935083&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85133935083&origin=inward",166,"2026-01-24 10:38:23","Article","10.1016/j.bioadv.2022.213014","2772-9508",,139,,,,6,1.50,6,1,4,"","",""
6,"G. Cheng","A novel lamellar structural biomaterial and its effect on bone regeneration",2020,"Rsc Advances","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85094963770&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85094963770&origin=inward",167,"2026-01-24 10:38:23","Article","10.1039/d0ra05760f","2046-2069",,10,64,39072,39079,6,1.00,6,1,6,"","",""
6,"C. Schofield","An In Vitro Model of the Blood–Brain Barrier for the Investigation and Isolation of the Key Drivers of Barriergenesis",2024,"Advanced Healthcare Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200239854&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85200239854&origin=inward",168,"2026-01-24 10:38:23","Article","10.1002/adhm.202303777","2192-2640",,13,32,,,6,3.00,6,1,2,"","",""
6,"K. Cao","Scaffold Adhering to Peptide-Based Biomimetic Extracellular Matrix Composite Nanobioglass Promotes the Proliferation and Migration of Skin Fibroblasts Through the GSK-3β/β-Catenin Signaling Axis",2024,"International Journal of Nanomedicine","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85188896784&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85188896784&origin=inward",169,"2026-01-24 10:38:23","Article","10.2147/IJN.S449385","1176-9114",,19,,2957,2972,6,3.00,6,1,2,"","",""
6,"D. de Melo Pereira","Cobalt-containing calcium phosphate induces resorption of biomineralized collagen by human osteoclasts",2021,"Biomaterials Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103177212&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103177212&origin=inward",170,"2026-01-24 10:38:23","Article","10.1186/s40824-021-00209-7","2055-7124",,25,1,,,6,1.20,6,1,5,"","",""
6,"W. Zängler","A tubular electrochemical hydrogen compressor",2024,"International Journal of Hydrogen Energy","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189862910&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85189862910&origin=inward",171,"2026-01-24 10:38:23","Article","10.1016/j.ijhydene.2024.03.355","0360-3199",,66,,48,54,6,3.00,6,1,2,"","",""
6,"H. Yang","(MgCoNiCuZn)O-coated ceramic membrane: Preparation, microstructure, and properties",2023,"Materials Chemistry and Physics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161632629&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85161632629&origin=inward",172,"2026-01-24 10:38:23","Article","10.1016/j.matchemphys.2023.128018","0254-0584",,306,,,,6,2.00,6,1,3,"","",""
6,"A.G. Rocha","Experimental Study on the Catalyst-Coated Membrane of a Proton Exchange Membrane Electrolyzer",2022,"Energies","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141852129&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141852129&origin=inward",173,"2026-01-24 10:38:23","Article","10.3390/en15217937","1996-1073",,15,21,,,6,1.50,6,1,4,"","",""
6,"N. Michler","Plasma-Enhanced Magnetron Sputtering: A Novel Approach for Biofunctional Metal Nanoparticle Coatings on Reverse Osmosis Composite Membranes",2024,"Advanced Materials Interfaces","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206662398&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85206662398&origin=inward",174,"2026-01-24 10:38:23","Article","10.1002/admi.202400461","2196-7350",,11,34,,,6,3.00,6,1,2,"","",""
6,"Z. Turtayeva","The Influence of Ink Formulation and Preparation on the Performance of Proton-Exchange Membrane Fuel Cell",2023,"Energies","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85177812522&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85177812522&origin=inward",175,"2026-01-24 10:38:23","Article","10.3390/en16227519","1996-1073",,16,22,,,6,2.00,6,1,3,"","",""
6,"M. Storms","Enhancement of the fouling resistance of Zwitterion coated ceramic membranes",2020,"Membranes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85093878389&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85093878389&origin=inward",176,"2026-01-24 10:38:23","Article","10.3390/membranes10090210","2077-0375",,10,9,1,17,6,1.00,6,1,6,"","",""
5,"C. Gallo","Synergistic nanocoating with layer-by-layer functionalized PCL membranes enhanced by manuka honey and essential oils for advanced wound healing",2024,"Scientific Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203291008&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85203291008&origin=inward",177,"2026-01-24 10:38:23","Article","10.1038/s41598-024-71466-4","2045-2322",,14,1,,,5,2.50,5,1,2,"","",""
5,"A.K. Salih","Photocatalytic self-cleansing ZnO-coated ceramic membranes for preconcentrating microalgae",2025,"Journal of Membrane Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214347816&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85214347816&origin=inward",178,"2026-01-24 10:38:23","Article","10.1016/j.memsci.2025.123700","0376-7388",,718,,,,5,5.00,5,1,1,"","",""
5,"A.A. Alshahrani","Assessment of commercialized nylon membranes integrated with thin layer of MWCNTs for potential use in desalination process",2022,"Journal of Materials Research and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85144827528&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144827528&origin=inward",179,"2026-01-24 10:38:23","Article","10.1016/j.jmrt.2022.09.084","2238-7854",,21,,872,883,5,1.25,5,1,4,"","",""
5,"A. Antoshin","Electrophoretically Co-Deposited Collagen–Lactoferrin Membranes with Enhanced Pro-Regenerative Properties for Oral Soft Tissue Regeneration",2023,"International Journal of Molecular Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180666119&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180666119&origin=inward",180,"2026-01-24 10:38:23","Article","10.3390/ijms242417330","1661-6596",,24,24,,,5,1.67,5,1,3,"","",""
5,"A.A. Alanezi","Super-antifouling PES nanocomposite membrane encapsulated silica nanoparticles and coated nano-Ag/polyvinyl alcohol layer",2024,"Alexandria Engineering Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85184660794&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85184660794&origin=inward",181,"2026-01-24 10:38:23","Article","10.1016/j.aej.2024.01.079","1110-0168",,91,,103,114,5,2.50,5,1,2,"","",""
5,"H.T. Nguyen","Environment-friendly fluoride-free membranes from plasma-activated hydrophilic PES and alkylsilanes applied in MD: grafting optimization, surface properties, and performance",2023,"Environmental Science Water Research and Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85169605542&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85169605542&origin=inward",182,"2026-01-24 10:38:23","Article","10.1039/d3ew00249g","2053-1400",,9,10,2706,2724,5,1.67,5,1,3,"","",""
5,"F. Ortiz","Effect of the Electric Field on the Biomineralization of Collagen",2023,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166241171&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85166241171&origin=inward",183,"2026-01-24 10:38:23","Article","10.3390/polym15143121","2073-4360",,15,14,,,5,1.67,5,1,3,"","",""
5,"T.D. Kusworo","Fabrication and characterization of nano hybrid cellulose acetate-nanoTiO2/crosslinked polyvinyl alcohol coated membrane for crude clove oil purification",2020,"Periodica Polytechnica Chemical Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085701372&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085701372&origin=inward",184,"2026-01-24 10:38:23","Article","10.3311/PPch.13871","0324-5853",,64,3,304,319,5,0.83,5,1,6,"","",""
5,"A.M. Abou-Elanwar","Size effects of carboxylated magnetite nanoparticles on the membrane dehumidification performance",2021,"Journal of Environmental Chemical Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102407782&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102407782&origin=inward",185,"2026-01-24 10:38:23","Article","10.1016/j.jece.2021.105304","2213-3437",,9,4,,,5,1.00,5,1,5,"","",""
5,"M.A. Islam","Hybrid Star-Shaped Block Copolymers for Fabricating Fouling-Resistant Membranes",2022,"ACS Applied Polymer Materials","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138057528&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138057528&origin=inward",186,"2026-01-24 10:38:23","Article","10.1021/acsapm.2c01197","2637-6105",,4,10,7437,7449,5,1.25,5,1,4,"","",""
4,"M. Dubus","Hybrid Mineral/Organic Material Induces Bone Bridging and Bone Volume Augmentation in Rat Calvarial Critical Size Defects",2022,"Cells","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138366862&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85138366862&origin=inward",187,"2026-01-24 10:38:23","Article","10.3390/cells11182865","2073-4409",,11,18,,,4,1.00,4,1,4,"","",""
4,"Z. Turtayeva","Investigation of membranes-electrodes assemblies in anion exchange membrane fuel cells (AEMFCs): Influence of ionomer ratio in catalyst layers",2024,"Heliyon","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190724671&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85190724671&origin=inward",188,"2026-01-24 10:38:23","Article","10.1016/j.heliyon.2024.e29622","2405-8440",,10,8,,,4,2.00,4,1,2,"","",""
4,"M.E.A. Ali","Preparation and characterization of carbon black coated membranes for the treatment of saline water by membrane distillation",2023,"Journal of Coatings Technology and Research","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152778170&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85152778170&origin=inward",189,"2026-01-24 10:38:23","Article","10.1007/s11998-023-00759-6","1547-0091",,20,4,1477,1488,4,1.33,4,1,3,"","",""
4,"A. Egorova","Iron nanoparticle coating and plasma-activated water cleaning as a biofouling removal method for reverse osmosis membranes suitable for desalination",2024,"Journal of Water Process Engineering","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186073554&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186073554&origin=inward",190,"2026-01-24 10:38:23","Article","10.1016/j.jwpe.2024.105043","2214-7144",,59,,,,4,2.00,4,1,2,"","",""
4,"F. Elmi","Superhydrophilic/Superoleophobic Mesh/Chitosan-MnO2 Membrane for Robust and Highly Efficient Separation of Oil-in-Water Emulsions",2023,"Water Air and Soil Pollution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174968388&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174968388&origin=inward",191,"2026-01-24 10:38:23","Article","10.1007/s11270-023-06712-y","0049-6979",,234,11,,,4,1.33,4,1,3,"","",""
4,"Z. Huang","A novel approach to chiral separation: thermo-sensitive hydrogel membranes",2024,"Materials Horizons","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205920897&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85205920897&origin=inward",192,"2026-01-24 10:38:23","Article","10.1039/d4mh00895b","2051-6347",,11,23,6098,6106,4,2.00,4,1,2,"","",""
4,"S. Wang","Efficient, facile and recyclable coating strategy to improve heavy metals removal by UF membrane in drinking water purification",2025,"Separation and Purification Technology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217956807&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85217956807&origin=inward",193,"2026-01-24 10:38:23","Article","10.1016/j.seppur.2025.131995","1383-5866",,363,,,,4,4.00,4,1,1,"","",""
4,"S. Song","Insight into the crack evolution and mechanism of catalyst-coated membrane undergoing freeze–thaw cycling in fuel cells",2024,"Engineering Fracture Mechanics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85201308212&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85201308212&origin=inward",194,"2026-01-24 10:38:23","Article","10.1016/j.engfracmech.2024.110405","0013-7944",,309,,,,4,2.00,4,1,2,"","",""
4,"I.d.S. Brum","Ultrastructural and physicochemical characterization of a non‐crosslinked type 1 bovine derived collagen membrane",2021,"Polymers","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119969119&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119969119&origin=inward",195,"2026-01-24 10:38:23","Article","10.3390/polym13234135","2073-4360",,13,23,,,4,0.80,4,1,5,"","",""
